seed	team	player	wins	losses	cmpRnk	cmp	trnRnk	trn	slamRnk	slam	masseyRnk	massey	utrRnk	utr	itaRnk	ita	r2Id	masseyId	utrId
R2	MICH 	Bella Lorenzini              	 5	 0	164	83.418	243	 88.093	235	 90.074	 58	7.724	224	 9.99	169	 2.857	427820	337115	 773165
R2	MICH 	Andrea Cerdan                	13	 8	189	80.762	189	 89.592	152	 91.923	140	7.172	195	10.08	336	 1.791	510627	337106	 224544
R2	MICH 	Alyvia Jones                 	 7	 6	195	80.548	191	 89.576	176	 91.519	157	7.082	194	10.10	272	 2.085	419567	337119	  76994
R2	MICH 	Nicole Hammond               	 5	 3	327	67.815	368	 84.932	360	 87.227	287	6.367	293	 9.69	310	 1.900	510628	337109	1618807
R2	MICH 	Merri Kelly                  	 6	 2	342	66.505	398	 83.888	389	 86.304	338	6.013	380	 9.20	212	 2.474	564382	337098	2563240
R2	MICH 	Anca Craciun                 	 0	 2	478	55.289	552	 63.707	493	 80.716	464	4.960	352	 9.43	   	      	487211	337122	 215737
R2	MISS 	Sabina Machalova             	15	10	 51	95.124	 61	 93.166	 41	 95.149	 80	7.566	 53	10.63	 26	19.631	428629	336745	2170423
R2	MISS 	Tiphanie Fiquet              	15	 8	 72	92.382	 87	 92.266	 77	 93.841	112	7.310	 45	10.67	 76	 6.488	513436	336747	 202352
R2	MISS 	Tereza Janatova              	11	 5	102	89.056	132	 90.920	127	 92.575	106	7.376	 93	10.43	 95	 4.986	418519	337133	1890094
R2	MISS 	Anna Vrbenska                	10	 4	178	82.233	178	 89.868	207	 90.763	126	7.226	168	10.18	227	 2.423	461316	337365	  54344
R2	MISS 	Reka Zadori                  	13	10	281	72.323	281	 87.242	278	 88.948	253	6.573	214	10.02	384	 1.553	562104	336749	1725664
R2	MISS 	Elysia Pool                  	 3	 3	297	70.378	304	 86.769	273	 89.071	266	6.457	257	 9.82	   	      	562105	336752	 278257
R2	MISS 	Lillian Gabrielsen           	 9	10	305	69.367	296	 86.897	297	 88.455	294	6.289	269	 9.78	388	 1.532	562107	336751	1695237
R2	MISS 	Alexa Bortles                	 3	10	383	64.011	352	 85.462	320	 88.048	391	5.669	341	 9.47	   	      	391673	336744	  52095
R2	MISS 	Kelsey Mize                  	 3	10	432	59.803	402	 83.785	396	 86.159	442	5.295	371	 9.30	   	      	521390	336755	1762843
R2	MISS 	Eesha Gudiseva               	 2	 1	480	55.092	385	 84.343	448	 83.539	   	     	497	 8.13	   	      	562106	      	 100087
R2	MISS 	Grace Anne Jones             	 0	 1	530	50.814	539	 63.762	550	 66.265	488	4.635	495	 8.15	   	      	485316	336756	 100207
R2	NW   	Maria Shusharina             	10	14	 66	92.718	 73	 92.633	 53	 94.793	 65	7.651	 69	10.55	118	 3.923	564566	337118	 270797
R2	NW   	Clarissa Hand                	15	 8	106	88.955	107	 91.454	 99	 93.166	 95	7.454	165	10.20	 99	 4.820	486604	337094	  77519
R2	NW   	Julie Byrne                  	12	11	152	83.875	148	 90.503	 92	 93.286	104	7.387	201	10.06	383	 1.557	394328	337121	1712040
R2	NW   	Briana Crowley               	17	 8	191	80.670	198	 89.416	175	 91.524	137	7.185	187	10.12	304	 1.926	513284	337096	2105431
R2	NW   	Christina Hand               	12	 5	255	74.329	323	 86.329	306	 88.280	208	6.825	257	 9.82	211	 2.479	513285	337103	2129589
R2	NW   	Caroline Pozo                	13	 8	275	72.789	261	 87.764	256	 89.557	218	6.775	296	 9.68	346	 1.757	442770	337107	1711925
R2	NW   	Hannah McColgan              	 6	 5	313	68.806	354	 85.440	333	 87.771	247	6.590	319	 9.58	318	 1.874	486608	337111	1711832
R2	NW   	Inci Ogut                    	 0	 1	497	53.610	546	 63.759	551	 66.264	418	5.451	425	 8.92	   	      	438075	337101	2564971
R2	NW   	Zoe Spence                   	 0	 2	534	50.574	549	 63.751	553	 66.256	   	     	456	 8.65	   	      	564564	      	2687953
R2	ODU  	Yulia Starodubsteva          	11	 1	 69	92.478	 83	 92.330	 93	 93.272	 60	7.705	113	10.36	 46	11.963	454355	338002	2559746
R2	ODU  	Holly Hutchinson             	 7	 9	 89	90.441	 81	 92.429	 45	 94.945	153	7.105	159	10.21	 90	 5.397	417525	337363	2095027
R2	ODU  	Tatsiana Sasnouskaya         	13	 2	108	88.799	135	 90.887	130	 92.553	 79	7.568	187	10.12	 68	 7.777	521178	337367	 276270
R2	ODU  	Alexandra Viktorovich        	 7	 5	301	69.920	348	 85.515	344	 87.593	326	6.105	264	 9.81	239	 2.384	515766	337528	1638771
R2	ODU  	Brooke Pilkington            	 6	 5	317	68.653	337	 85.880	330	 87.859	281	6.392	290	 9.70	334	 1.804	492332	337368	  33339
R2	ODU  	Alesya Yakubovich            	 6	 9	325	67.872	312	 86.596	295	 88.546	290	6.347	319	 9.58	   	      	497554	337366	 203616
R2	ODU  	Shahar Biran                 	 4	 4	407	62.244	373	 84.767	373	 86.693	361	5.843	380	 9.20	   	      	515765	337364	  89951
R2	OKLA 	Dana Guzman                  	19	 2	 39	96.318	 39	 94.235	 43	 95.021	 29	8.098	 24	10.82	 58	 9.211	564055	337158	 490206
R2	OKLA 	Carmen Corley                	17	15	 74	91.874	 92	 92.096	 71	 94.024	 91	7.482	101	10.40	 59	 9.203	521320	336650	1430009
R2	OKLA 	Ivana Corley                 	20	13	 91	90.348	109	 91.321	119	 92.772	118	7.276	 76	10.49	 72	 6.900	490901	336653	  72048
R2	OKLA 	Marcelina Podlinksa          	13	 6	159	83.519	203	 89.293	213	 90.503	132	7.200	159	10.21	134	 3.477	511015	337159	1713429
R2	OKLA 	Martina Cappuro              	12	 8	165	83.279	163	 90.241	150	 92.028	125	7.232	130	10.30	329	 1.844	489368	337155	1898429
R2	OKLA 	Kianah Motosono              	17	15	274	72.942	236	 88.330	261	 89.417	251	6.576	257	 9.82	365	 1.652	490922	336651	 139966
R2	OKLA 	Camila Romero                	 1	 1	354	65.413	360	 85.254	312	 88.188	315	6.163	348	 9.44	   	      	446762	339644	2512314
R2	SCAR 	Mia Horvit                   	11	 9	 43	95.930	 53	 93.612	 34	 95.764	 56	7.754	 41	10.69	 27	18.779	416702	336842	  41792
R2	SCAR 	Megan Davies                 	12	 8	 70	92.476	 80	 92.449	 82	 93.623	 83	7.535	 82	10.46	 54	10.261	400669	336843	 981292
R2	SCAR 	Emma Shelton                 	13	11	 99	89.594	119	 91.163	112	 92.897	112	7.310	109	10.38	 75	 6.554	513315	336844	  99350
R2	SCAR 	Silvia Chinellato            	12	12	155	83.699	161	 90.283	162	 91.722	146	7.142	138	10.28	219	 2.468	396955	336840	  66301
R2	SCAR 	Allie Gretkowski             	 7	12	291	70.683	270	 87.587	269	 89.166	304	6.245	244	 9.88	   	      	564249	337161	1905349
R2	SCAR 	Ana Luiza Cruz               	 5	 6	337	67.066	316	 86.509	335	 87.729	267	6.454	341	 9.47	   	      	513311	337162	1618840
R2	SCAR 	Elise Mills                  	 3	 9	395	63.072	380	 84.596	361	 87.216	403	5.566	309	 9.62	   	      	513314	336845	 920935
R2	SCAR 	Gabriela Martinez Asensi     	 1	 6	470	56.290	450	 81.177	457	 82.817	452	5.096	427	 8.91	   	      	513313	336846	2606629
R2	SCAR 	Corina Spasojevic            	 0	 5	479	55.158	543	 63.761	454	 83.056	413	5.504	443	 8.78	   	      	561915	336839	2532130
R2	SCAR 	Lindsay Tulenko              	 0	 5	519	51.492	551	 63.726	524	 78.348	445	5.277	520	 7.85	   	      	561913	336841	 121813
R2	SCAR 	Kendall Couch                	 0	 2	531	50.734	550	 63.741	554	 66.255	472	4.867	502	 8.09	   	      	513310	336947	1652218
R2	STAN 	Michaela Gordon              	10	 7	 37	96.492	 36	 94.475	 21	 96.577	103	7.395	 22	10.83	 31	17.676	411023	339967	2436066
R2	STAN 	Angelica Blake               	 7	 3	 52	94.931	 37	 94.471	 49	 94.896	 59	7.711	 34	10.75	 92	 5.371	512400	341387	1708888
R2	STAN 	Sara Choy                    	13	 4	142	85.179	145	 90.547	174	 91.529	121	7.245	 98	10.41	239	 2.384	491827	339973	2589964
R2	STAN 	Ana Geller                   	 8	 4	145	85.022	166	 90.196	154	 91.839	210	6.813	 72	10.54	195	 2.618	567857	339971	 293355
R2	STAN 	Emily Arbuthnott             	 8	 8	149	84.362	128	 90.967	115	 92.810	201	6.867	101	10.40	313	 1.885	386389	340264	2696401
R2	STAN 	Emma Higuchi                 	16	 3	185	81.351	206	 89.258	229	 90.182	162	7.048	157	10.22	188	 2.679	415584	339969	  45820
R2	STAN 	India Houghton               	 3	 0	240	75.038	250	 88.004	289	 88.729	   	     	 74	10.51	342	 1.771	567858	      	1719842
R2	STAN 	Janice Shin                  	 6	 2	259	74.168	263	 87.688	272	 89.114	268	6.447	283	 9.72	212	 2.474	451437	339975	 932718
R2	STAN 	Niluka Madurawe              	 5	 1	261	73.932	275	 87.453	313	 88.163	257	6.533	244	 9.88	223	 2.443	491828	340265	  66917
R2	TENN 	Daria Kuczer                 	25	 7	 93	89.952	102	 91.597	146	 92.121	 64	7.674	 79	10.47	136	 3.407	561887	336754	  87284
R2	TENN 	Rebeka Mertena               	15	14	 94	89.810	117	 91.210	107	 93.018	132	7.200	 95	10.42	 70	 7.452	497199	336748	 192701
R2	TENN 	Carly Briggs                 	15	15	104	89.009	111	 91.291	105	 93.040	155	7.103	148	10.25	 60	 8.887	521055	336746	  96464
R2	TENN 	Eleonora Molinaro            	 3	 9	133	86.795	125	 91.041	101	 93.120	203	6.849	176	10.16	 89	 5.458	561885	339024	 158276
R2	TENN 	Johanna Silva                	12	10	220	78.069	216	 88.945	215	 90.455	184	6.958	181	10.14	328	 1.846	451882	336743	  58352
R2	TENN 	Tenika McGiffin              	21	11	221	78.037	205	 89.263	188	 91.230	202	6.861	176	10.16	373	 1.611	431615	336737	 109229
R2	TENN 	Esther Adeshina              	 8	 6	312	68.831	311	 86.622	301	 88.384	325	6.109	316	 9.60	306	 1.924	561882	336742	 221210
R2	TENN 	Callie Creath                	 9	 8	328	67.743	317	 86.494	324	 87.946	323	6.115	283	 9.72	372	 1.623	516316	336750	  96550
R2	TENN 	Julie Ball                   	 2	 1	396	62.999	392	 84.098	371	 86.792	365	5.826	325	 9.54	   	      	516317	336997	1712438
R2	TTU  	Margarita Skriabina          	18	 2	 63	93.164	 77	 92.550	104	 93.093	 45	7.870	 56	10.61	 74	 6.635	515922	337012	1880726
R2	TTU  	Lisa Mays                    	12	 9	100	89.482	104	 91.571	 67	 94.143	130	7.206	111	10.37	128	 3.545	515909	337010	1701918
R2	TTU  	Kaitlin Staines              	10	13	156	83.644	157	 90.366	141	 92.259	240	6.639	216	10.01	102	 4.659	561654	336807	2540302
R2	TTU  	Nell Miller                  	18	11	172	82.980	169	 90.081	157	 91.801	183	6.969	154	10.23	191	 2.656	485226	336806	1033847
R2	TTU  	Olivia Peet                  	12	 7	201	79.965	207	 89.216	208	 90.680	169	7.022	159	10.21	279	 2.033	485229	337014	 219031
R2	TTU  	Kailey Evans                 	 5	 3	244	74.930	262	 87.743	240	 90.010	221	6.746	214	10.02	333	 1.810	562250	336804	 154361
R2	TTU  	Metka Komac                  	12	 6	278	72.599	255	 87.911	279	 88.947	248	6.589	304	 9.65	288	 1.980	564407	337013	 276743
R2	TTU  	Bojana Marinkov              	 4	 6	349	65.865	346	 85.523	351	 87.392	349	5.959	272	 9.77	   	      	520627	337015	1710715
R2	TTU  	Olivia Mikkelson             	 3	 1	450	57.971	391	 84.099	340	 87.656	   	     	463	 8.57	   	      	561653	      	2690672
R2	TTU  	Camryn Stepp                 	 2	 5	502	53.298	477	 79.069	481	 81.854	477	4.822	505	 8.05	   	      	561655	336805	 371582
R2	UK   	Akvilė Paražinskaitė         	20	11	 56	94.585	 52	 93.647	 52	 94.824	 81	7.555	 85	10.44	 25	19.849	439682	336783	1885635
R2	UK   	Lesedi Jacobs                	13	 8	118	88.130	110	 91.307	129	 92.562	128	7.215	138	10.28	 94	 4.996	418303	336771	  53800
R2	UK   	Carlota Molina Megias        	13	13	190	80.758	173	 89.988	161	 91.761	211	6.811	191	10.11	235	 2.400	511330	336759	 199156
R2	UK   	Salsa Aher                   	 9	 3	290	70.819	326	 86.229	348	 87.447	319	6.141	288	 9.71	203	 2.534	561992	336787	 260998
R2	UK   	Carla Girbau                 	12	15	303	69.506	291	 87.072	270	 89.136	295	6.279	283	 9.72	   	      	511331	336785	2095865
R2	UK   	Elizabeth Stevens            	 6	15	320	68.489	300	 86.812	293	 88.618	314	6.165	280	 9.73	   	      	561996	336761	  96667
R2	UK   	Fiona Arrese                 	11	10	330	67.523	285	 87.125	314	 88.152	343	6.000	298	 9.67	395	 1.491	561993	336946	2659649
R2	UK   	Ana Tkachenko                	 2	 4	351	65.551	339	 85.781	334	 87.766	331	6.043	322	 9.56	   	      	491996	336769	1356863
R2	UK   	Maialen Morante              	 9	 7	364	65.021	328	 86.155	366	 87.004	334	6.030	371	 9.30	352	 1.726	511332	336767	1949540
R2	UK   	Diana Tkachenko              	 1	 0	401	62.537	467	 80.201	451	 83.167	350	5.943	249	 9.87	   	      	457873	337976	 364491
R2	VANDY	Christina Rosca              	14	 5	 57	94.545	 50	 93.725	 59	 94.457	 66	7.645	 62	10.58	 40	14.484	446912	337211	  39371
R2	VANDY	Anessa Lee                   	17	 8	160	83.515	172	 90.015	170	 91.609	159	7.071	135	10.29	194	 2.637	561902	336734	1478359
R2	VANDY	Amanda Meyer                 	 8	 5	170	83.107	188	 89.595	192	 91.161	154	7.104	219	10.00	113	 4.135	432850	336732	  77500
R2	VANDY	Emma Kurtz                   	11	17	173	82.970	167	 90.192	137	 92.306	220	6.770	191	10.11	149	 3.053	424044	336736	  77397
R2	VANDY	Anna Ross                    	 8	11	202	79.869	204	 89.288	177	 91.475	215	6.788	167	10.19	255	 2.201	511683	337209	2154335
R2	VANDY	Marcella Cruz                	16	10	216	78.703	218	 88.874	233	 90.137	194	6.904	171	10.17	260	 2.133	511682	336738	2492659
R2	VANDY	Holly Staff                  	14	13	226	77.076	209	 89.134	201	 90.889	215	6.788	202	10.05	347	 1.751	561901	336740	 246701
R2	VANDY	Dasha Kourkina               	 5	 4	316	68.769	318	 86.469	285	 88.826	311	6.217	288	 9.71	366	 1.645	511685	336838	  96584
R2	WAKE 	Carolyn Campana              	 9	 5	 25	97.444	 20	 95.339	 16	 96.928	 42	7.916	 58	10.60	 14	28.610	509935	339199	  66827
R2	WAKE 	Anna Campana                 	 6	11	132	87.117	160	 90.285	111	 92.921	197	6.897	207	10.04	 49	11.515	509929	337232	1618799
R2	WAKE 	Anna Brylin                  	13	 8	140	85.257	140	 90.760	142	 92.204	117	7.285	113	10.36	265	 2.105	485841	337234	  77545
R2	WAKE 	Eliza Omirou                 	 9	 9	246	74.866	239	 88.219	242	 89.967	234	6.662	236	 9.93	314	 1.884	438453	338715	  79773
R2	WAKE 	Casie Wooten                 	12	 8	268	73.435	269	 87.589	281	 88.901	185	6.943	265	 9.80	357	 1.704	563738	337236	2295843
R2	WAKE 	Brooke Killingsworth         	 7	15	293	70.570	283	 87.209	244	 89.934	299	6.271	268	 9.79	399	 1.475	563737	337233	 126005
R2	WAKE 	Peyton Pesavento             	 4	 6	353	65.440	334	 85.996	327	 87.903	319	6.141	352	 9.43	   	      	485842	337235	1617595
R2	WAKE 	Madeleine Lynch              	 2	 1	404	62.472	389	 84.199	403	 85.910	329	6.071	359	 9.38	   	      	509930	337237	2092343
R2	WAKE 	Maryam Ahmad                 	 1	 1	476	55.497	434	 82.404	433	 84.302	   	     	436	 8.83	   	      	563739	      	1620314
R3	ARK  	Indianna Spink               	15	 8	 67	92.688	 68	 92.838	 69	 94.103	105	7.383	101	10.40	 42	13.819	561985	336670	 273305
R3	ARK  	Martina Zerulo               	 4	 1	105	89.006	 70	 92.708	 84	 93.503	 86	7.528	 79	10.47	   	      	466140	336808	2608080
R3	ARK  	Kelly Keller                 	12	10	151	84.087	153	 90.433	113	 92.850	193	6.905	119	10.34	257	 2.193	511740	336665	2521764
R3	ARK  	Tatum Rice                   	12	12	219	78.274	183	 89.665	186	 91.257	222	6.738	224	 9.99	286	 1.995	445260	336642	  76928
R3	ARK  	Morgan Cross                 	14	14	284	71.684	256	 87.901	264	 89.378	278	6.401	241	 9.91	   	      	561986	336634	 246658
R3	ARK  	Laura Rijkers                	 8	 8	347	66.093	302	 86.789	326	 87.933	347	5.973	348	 9.44	377	 1.596	497875	337645	1313617
R3	ARK  	Jackie Carr                  	 5	 6	377	64.292	351	 85.492	363	 87.135	352	5.930	322	 9.56	   	      	395394	336631	1885695
R3	ARK  	Lauren Alter                 	11	14	386	63.595	347	 85.522	346	 87.519	367	5.822	361	 9.37	   	      	489375	336649	 197547
R3	ARK  	Presley Southerland          	 3	 5	498	53.600	479	 78.848	479	 81.907	459	5.014	508	 8.01	   	      	561987	336637	 996005
R3	ARK  	Claire Slaughter             	 3	 7	499	53.577	475	 79.204	485	 81.327	482	4.780	483	 8.39	   	      	511738	336639	 104519
R3	BALL 	Emma Peeler                  	11	11	343	66.366	305	 86.758	247	 89.783	378	5.754	376	 9.26	   	      	514948	337600	  97462
R3	BALL 	Mariya Polishchuk            	15	 7	375	64.374	377	 84.655	359	 87.237	353	5.921	364	 9.34	330	 1.839	565605	337602	 273146
R3	BALL 	Silvia Martinez              	14	 3	390	63.549	452	 80.928	462	 82.552	426	5.376	391	 9.14	185	 2.715	565604	339532	2096107
R3	BALL 	Jessica Braun                	14	 8	394	63.212	369	 84.929	356	 87.269	370	5.808	384	 9.19	361	 1.685	514946	337604	  98429
R3	BALL 	Livia Lukacs                 	10	 3	412	61.946	459	 80.770	463	 82.539	439	5.301	455	 8.66	188	 2.679	489687	337610	 226677
R3	BALL 	Rebecca Herrington           	15	 6	426	60.204	427	 82.648	431	 84.362	426	5.376	436	 8.83	292	 1.960	415306	337608	  83231
R3	BALL 	Amy Kaplan                   	12	 8	455	57.485	448	 81.463	438	 84.035	454	5.082	438	 8.82	356	 1.705	514947	337606	 116559
R3	BALL 	Emily Desai                  	 2	 1	510	52.069	497	 77.746	521	 78.682	497	4.460	489	 8.30	   	      	521590	337836	 212196
R3	BALL 	Martini Bocchi               	 1	 0	527	50.998	513	 76.356	517	 79.016	   	     	500	 8.11	   	      	565602	      	 365694
R3	BALL 	Victoria Sec                 	 2	 0	543	49.696	532	 72.023	543	 73.885	508	4.245	546	 7.21	   	      	450373	340420	  77522
R3	BAMA 	Isabella Harvison            	 5	 3	 59	94.220	 55	 93.427	 66	 94.256	 85	7.531	 41	10.69	 51	10.802	510588	336757	  95716
R3	BAMA 	Alba Cortina-Pou             	15	 7	193	80.633	175	 89.943	194	 91.077	167	7.026	171	10.17	281	 2.014	398952	336777	 980252
R3	BAMA 	Loudmilla Bencheikh          	 2	 5	217	78.601	156	 90.367	134	 92.367	245	6.596	233	 9.97	376	 1.600	568475	340840	 199900
R3	BAMA 	Anne Marie Hiser             	18	10	286	71.537	242	 88.138	255	 89.613	293	6.298	257	 9.82	   	      	561867	336760	2104183
R3	BAMA 	Anna Parkhomenko             	15	11	300	69.925	266	 87.620	274	 89.067	301	6.256	279	 9.74	   	      	561871	336766	 277793
R3	BAMA 	Vanesa Nikolovova            	 4	 4	307	69.245	298	 86.832	294	 88.563	279	6.398	280	 9.73	   	      	561869	336763	 208968
R3	BAMA 	Moka Ito                     	 7	18	311	68.838	295	 86.958	224	 90.348	358	5.865	309	 9.62	   	      	490181	336774	1477058
R3	BAMA 	Sasha Gorchanyuk             	 8	17	365	65.011	342	 85.648	309	 88.227	362	5.842	341	 9.47	   	      	521223	336780	1886616
R3	BAMA 	Sydney Riley                 	13	13	393	63.295	343	 85.638	374	 86.680	367	5.822	352	 9.43	   	      	561872	336770	  52094
R3	BAMA 	Sydney Orefice               	 2	 5	469	56.313	411	 83.439	452	 83.095	409	5.526	521	 7.84	   	      	561870	336788	 126060
R3	FIU  	Marina Alcaide               	11	 1	120	87.847	124	 91.071	147	 92.098	 83	7.535	219	10.00	 80	 6.229	511963	338068	1724321
R3	FIU  	Komola Umarova               	10	 2	123	87.763	 89	 92.243	 68	 94.134	148	7.129	207	10.04	148	 3.074	493859	339447	1889172
R3	FIU  	Andjela Skrobonja            	10	 2	204	79.747	233	 88.398	232	 90.140	200	6.871	197	10.07	160	 2.969	564568	338071	 244730
R3	FIU  	Andreea Velcea               	 9	 3	212	78.981	320	 86.410	332	 87.810	271	6.439	 95	10.42	150	 3.052	564569	338072	 243044
R3	FIU  	Basak Akbas                  	 5	 5	285	71.622	257	 87.891	217	 90.443	274	6.429	322	 9.56	374	 1.606	493856	338066	  94575
R3	FIU  	Kristina Miletic             	 3	 7	466	56.740	443	 81.665	435	 84.198	458	5.015	427	 8.91	   	      	511966	339449	 141668
R3	FIU  	Francisca Vergara            	 1	 2	526	51.032	518	 75.831	525	 78.308	505	4.295	510	 7.98	   	      	511964	338075	 191789
R3	FUR  	Katarina Kozarov             	22	 1	 13	98.287	  7	 96.907	 12	 97.332	 18	8.262	 65	10.57	 15	26.427	423350	337200	 269978
R3	FUR  	Julia Adams                  	19	 6	124	87.643	127	 91.013	116	 92.791	143	7.160	159	10.21	 86	 5.793	486168	337201	1973223
R3	FUR  	Ellie Schoppe                	20	 3	265	73.701	287	 87.100	337	 87.697	230	6.677	325	 9.54	174	 2.787	564766	337239	1624045
R3	FUR  	Maryann Rompf                	18	 8	295	70.440	273	 87.485	286	 88.799	291	6.340	283	 9.72	351	 1.740	512095	337203	 297502
R3	FUR  	Madison Dillon               	12	12	319	68.536	276	 87.349	271	 89.133	336	6.024	338	 9.48	363	 1.674	497145	337202	 100157
R3	FUR  	Maggie Pate                  	15	 7	334	67.314	329	 86.091	342	 87.615	333	6.034	333	 9.50	299	 1.949	512093	337204	1522752
R3	FUR  	Ilayda Baykan                	 4	 1	445	58.887	445	 81.579	456	 82.842	444	5.282	448	 8.75	291	 1.964	564765	339208	1525834
R3	FUR  	Georgie Walker               	 0	 1	518	51.653	548	 63.757	551	 66.264	467	4.909	466	 8.54	   	      	461689	337205	 956408
R3	ISU  	Miska Kadleckova             	15	 3	130	87.198	101	 91.630	148	 92.035	100	7.413	142	10.27	162	 2.945	561613	337372	2621858
R3	ISU  	Thasaporn Naklo              	11	 7	136	86.000	122	 91.108	 83	 93.619	189	6.918	157	10.22	179	 2.768	514906	337369	1708919
R3	ISU  	Maty Cancini                 	11	15	237	75.455	214	 88.994	196	 91.052	300	6.261	236	 9.93	300	 1.948	394889	336681	1969556
R3	ISU  	Sofia Cabezas                	13	 4	254	74.341	245	 88.074	292	 88.633	254	6.553	265	 9.80	231	 2.416	565111	337375	2665937
R3	ISU  	Chie Kezuka                  	14	13	299	70.103	252	 87.954	254	 89.634	283	6.379	328	 9.53	   	      	514905	336692	2514918
R3	ISU  	Christin Hsieh               	11	17	352	65.544	307	 86.723	277	 88.951	385	5.716	369	 9.31	   	      	514907	336684	1880718
R3	ISU  	Ting-Pei Chang               	 3	 9	429	60.028	397	 83.889	405	 85.839	429	5.364	368	 9.33	   	      	514909	336696	 199184
R3	ISU  	Ellie Murphy                 	 1	 8	492	53.927	480	 78.816	449	 83.333	491	4.597	488	 8.31	   	      	561614	336694	1784979
R3	JMU  	Daria Afanasyeva             	10	 5	209	79.093	173	 89.988	143	 92.191	250	6.581	309	 9.62	209	 2.513	486159	338896	 972053
R3	JMU  	Kylie Moulin                 	13	 2	236	75.723	265	 87.667	304	 88.326	244	6.597	300	 9.66	143	 3.149	511635	338904	1906624
R3	JMU  	Alexis Franco                	14	 2	263	73.839	294	 86.976	317	 88.105	261	6.502	325	 9.54	155	 3.010	564603	338902	  62216
R3	JMU  	Jona Roka                    	10	 4	270	73.092	241	 88.172	243	 89.935	284	6.376	364	 9.34	233	 2.410	446644	338898	  33300
R3	JMU  	Daniela Voloh                	12	 1	271	73.084	335	 85.905	375	 86.677	272	6.438	318	 9.59	130	 3.497	486161	340493	 151747
R3	JMU  	Natalia Nikolopoulou         	 8	 5	344	66.356	325	 86.272	339	 87.657	372	5.783	391	 9.14	269	 2.095	511631	338900	 190088
R3	JMU  	Amanda Nord                  	 4	 1	417	61.408	421	 82.850	426	 84.593	382	5.729	407	 9.04	307	 1.916	486160	338906	1623637
R3	JMU  	Michelle Los Arcos Balasch   	 1	 0	461	57.023	403	 83.781	439	 84.025	434	5.346	475	 8.49	   	      	497645	341577	2095895
R3	MSST 	Emma Antonaki                	16	 4	 61	93.492	 62	 93.122	 75	 93.893	 62	7.676	135	10.29	 30	17.808	486811	337051	2666454
R3	MSST 	Magda Adaloglou              	12	 5	168	83.157	180	 89.807	163	 91.697	226	6.714	145	10.26	141	 3.242	384278	337049	2630090
R3	MSST 	Tamara Racine                	 9	15	230	76.546	213	 89.008	180	 91.437	260	6.507	257	 9.82	277	 2.036	486813	336781	2058652
R3	MSST 	Sara Lizariturry             	 3	 0	267	73.495	284	 87.150	283	 88.848	318	6.145	145	10.26	353	 1.714	427230	337055	2688681
R3	MSST 	Lilian Poling                	12	11	273	72.951	259	 87.845	267	 89.292	302	6.255	283	 9.72	245	 2.330	561127	336786	  51373
R3	MSST 	Valeria Nikolaev             	 2	 1	276	72.726	264	 87.683	248	 89.780	235	6.661	244	 9.88	   	      	486812	336772	  50861
R3	MSST 	Alexandra Mikhailuk          	16	15	277	72.648	237	 88.319	239	 90.040	270	6.440	249	 9.87	   	      	510941	336776	1884708
R3	MSST 	Chloe Cirotte                	11	 6	289	70.971	278	 87.263	325	 87.937	303	6.247	300	 9.66	251	 2.236	561126	337139	2084299
R3	MSST 	Marta Falceto                	11	 7	332	67.330	315	 86.535	329	 87.865	330	6.057	304	 9.65	358	 1.702	510940	336789	 190101
R3	OKST 	Bunyawi Thamchaiwat          	18	 4	 18	97.875	 21	 95.228	 24	 96.298	 34	8.028	 11	10.97	 23	21.362	497414	336799	2530163
R3	OKST 	Alana Wolfberg               	13	10	 73	92.040	 95	 91.933	 80	 93.685	115	7.295	 69	10.55	 53	10.368	513080	336800	  96582
R3	OKST 	Ayumi Miyamoto               	18	 9	110	88.615	100	 91.682	109	 92.963	122	7.239	124	10.32	116	 4.018	513082	336802	1538329
R3	OKST 	Dariya Detkovskaya           	16	 7	176	82.492	155	 90.378	158	 91.774	163	7.034	241	 9.91	171	 2.792	513083	336801	2550846
R3	OKST 	Lisa Marie Rioux             	 1	 1	200	80.148	272	 87.582	241	 90.008	195	6.900	 60	10.59	   	      	489667	336798	2531097
R3	OKST 	Lenka Stara                  	13	11	283	71.965	240	 88.174	250	 89.711	263	6.496	273	 9.76	   	      	520711	336797	2528687
R3	OKST 	Draginja Vukovik             	 1	 0	359	65.216	299	 86.828	249	 89.735	   	     	321	 9.57	   	      	564728	      	 227905
R3	OKST 	Daniella Medvedeva           	 7	13	370	64.717	366	 84.987	347	 87.491	357	5.889	300	 9.66	   	      	562307	336803	1621903
R3	OKST 	Lora Boggs                   	 1	 8	541	49.925	528	 73.914	531	 77.045	507	4.250	551	 7.07	   	      	513079	336939	2532335
R3	OKST 	Mary Streller                	 0	 2	547	49.382	539	 63.762	548	 66.266	   	     	528	 7.64	   	      	562692	      	2589253
R3	RICE 	Linda Huang                  	 7	 5	134	86.635	131	 90.946	144	 92.188	217	6.777	124	10.32	 84	 5.825	486224	336818	  81948
R3	RICE 	Victoria Smirnova            	 5	 4	161	83.505	134	 90.905	120	 92.736	213	6.802	197	10.07	181	 2.764	485988	336982	2096729
R3	RICE 	Federica Trevisan            	17	 6	183	81.514	192	 89.553	205	 90.794	262	6.500	265	 9.80	 79	 6.302	562574	336830	2565095
R3	RICE 	Michaela Haet                	 9	11	228	76.729	177	 89.910	164	 91.672	251	6.576	233	 9.97	   	      	412789	336815	 951760
