seed	team	player	wins	losses	cmpRnk	cmp	trnRnk	trn	slamRnk	slam	masseyRnk	massey	utrRnk	utr	itaRnk	ita	r2Id	masseyId	utrId
R2	AZST 	Baonoromandresy (makey) Rakotomalala	 9	11	173	82.148	160	 92.462	133	 93.555	178	7.276	124	13.02	386	 1.645	443867	332171	2566340
R2	AZST 	Max McKennon                        	 5	 6	278	72.015	305	 89.532	323	 89.881	257	6.946	151	12.92	   	      	565545	332174	1711943
R2	AZST 	George Stoupe                       	11	11	358	65.288	307	 89.508	327	 89.860	345	6.552	340	12.37	428	 1.405	521209	332176	1158239
R2	AZST 	Christian Lerby                     	12	 8	361	64.821	356	 88.408	386	 88.680	350	6.542	321	12.43	349	 1.816	514394	332494	 235466
R2	AZST 	Tom Leblanc                         	 1	 0	381	63.512	457	 86.015	458	 86.996	155	7.362	444	12.01	   	      	521210	332873	2555356
R2	AZST 	Jonah Wilson                        	 3	 2	492	53.633	501	 84.221	497	 85.536	407	6.223	471	11.83	   	      	521211	332495	2540329
R2	AZST 	Spencer Brachman                    	 1	 2	528	49.655	519	 83.669	517	 84.920	   	     	455	11.93	   	      	565547	      	2087706
R2	AZST 	Moritz Hoffmann                     	 1	 2	538	49.207	475	 85.257	506	 85.135	   	     	531	11.48	   	      	565546	      	 271413
R2	BAMA 	Edson Ortiz                         	13	14	101	89.649	109	 93.678	 99	 94.240	167	7.300	157	12.91	 42	18.413	438760	331254	1017726
R2	BAMA 	Zhe Zhou                            	15	16	109	88.890	126	 93.214	116	 94.001	156	7.356	135	12.98	 55	13.605	466235	331225	2602645
R2	BAMA 	Patrick Kaukovalta                  	15	18	129	87.202	153	 92.701	120	 93.905	217	7.144	139	12.97	 62	11.086	420873	331216	1040513
R2	BAMA 	Riccardo Roberto                    	19	13	183	81.318	184	 91.956	193	 92.263	194	7.230	166	12.90	199	 2.714	445937	331221	 109254
R2	BAMA 	Jeremy Gschwendtner                 	21	 7	219	77.454	192	 91.780	253	 91.214	204	7.199	259	12.65	227	 2.495	495917	331228	 168002
R2	BAMA 	Gabriel Diaz Freire                 	15	10	264	73.501	220	 91.250	228	 91.685	222	7.116	289	12.54	406	 1.556	561865	331235	2624834
R2	BAMA 	Vincent Rettke                      	13	 7	300	69.987	288	 89.780	293	 90.386	299	6.732	289	12.54	334	 1.914	561863	331233	  77310
R2	BAMA 	Rudi Christiansen                   	 6	 1	335	67.547	365	 88.161	361	 89.228	349	6.543	412	12.13	190	 2.874	564297	331502	2204070
R2	BAMA 	Alexey Nesterov                     	13	10	345	66.278	341	 88.825	354	 89.387	365	6.470	299	12.51	331	 1.916	436560	331219	1705463
R2	BAMA 	Marcelo Sepulveda Garza             	 6	 7	430	59.570	385	 87.874	380	 88.807	446	5.999	397	12.20	417	 1.500	509694	331241	1880729
R2	BAMA 	Avi Shugar                          	 5	 4	479	54.845	447	 86.250	448	 87.346	449	5.978	534	11.46	391	 1.613	509695	331231	 101883
R2	BAMA 	Sam Fischer                         	 2	 4	527	49.842	469	 85.416	495	 85.693	540	5.253	564	11.19	   	      	406829	331214	1034832
R2	GT   	Marcus McDaniel                     	16	 8	 39	95.888	 36	 96.272	 30	 96.729	 64	7.986	 63	13.26	 27	25.047	513069	331610	2530147
R2	GT   	Andres Martin                       	17	 8	 68	93.247	 68	 94.790	 59	 95.503	 81	7.870	 96	13.14	 45	17.004	513067	331608	  85748
R2	GT   	Pablo Schelcher                     	13	 9	170	82.344	177	 92.121	187	 92.349	147	7.435	215	12.74	164	 3.188	498474	331605	 210365
R2	GT   	Keshav Chopra                       	14	10	229	76.490	201	 91.572	173	 92.687	237	7.042	249	12.67	350	 1.811	513068	331607	  85542
R2	GT   	Chen Dong                           	12	 6	337	67.243	311	 89.452	357	 89.332	312	6.687	334	12.39	326	 1.934	564844	331606	2702315
R2	GT   	Brandon McKinney                    	12	12	354	65.568	296	 89.665	304	 90.205	346	6.549	359	12.31	433	 1.371	513070	331604	 225033
R2	GT   	Brandon Freestone                   	 6	 3	388	62.589	439	 86.392	420	 87.883	432	6.080	400	12.19	230	 2.474	407969	331609	  77300
R2	GT   	Cole Gromley                        	 1	 1	433	59.412	420	 86.867	410	 88.147	318	6.665	448	11.97	   	      	486436	332154	1608057
R2	MSST 	Giovanni Oradini                    	11	11	 60	93.992	 75	 94.616	 55	 95.636	113	7.580	 84	13.19	 20	31.197	438580	332233	  73952
R2	MSST 	Florian Broska                      	19	14	 64	93.478	 73	 94.643	 65	 95.314	 84	7.848	 63	13.26	 47	16.729	392974	331195	 115141
R2	MSST 	Nemanja Malesevic                   	21	11	105	89.397	107	 93.709	121	 93.840	140	7.474	145	12.95	 51	15.402	561124	331188	2649093
R2	MSST 	Alberto Colas                       	20	13	113	88.347	128	 93.179	135	 93.438	115	7.577	103	13.11	105	 5.147	520879	331190	 271315
R2	MSST 	Davide Tortora                      	13	 7	210	78.511	236	 90.942	276	 90.699	307	6.696	337	12.38	 68	 9.415	510661	331183	 273166
R2	MSST 	Carles Hernandez                    	16	 8	223	77.301	195	 91.696	229	 91.670	221	7.117	177	12.87	345	 1.853	561123	331595	 277743
R2	MSST 	Gregor Ramskogler                   	16	14	317	68.548	313	 89.387	307	 90.177	322	6.645	307	12.48	324	 1.939	487240	331181	  87195
R2	MSST 	Nicolas Ocana                       	 5	 6	420	60.325	350	 88.642	365	 89.109	412	6.195	416	12.11	   	      	510659	331191	1564525
R2	MSST 	Stedman Strickland                  	 0	 9	618	43.363	606	 52.130	608	 76.777	570	4.761	618	10.25	   	      	487365	331199	 100013
R2	NCST 	Alexis Galarneau                    	10	 4	 14	98.741	 27	 96.847	 13	 98.075	 36	8.344	  1	14.10	 25	25.904	408573	331654	 218755
R2	NCST 	Rafa Izquierdo Luque                	 8	 9	155	84.698	180	 92.014	171	 92.711	177	7.278	177	12.87	 87	 6.913	514016	331634	1594906
R2	NCST 	Robin Catry                         	10	 6	187	80.690	191	 91.794	192	 92.295	199	7.213	219	12.73	168	 3.096	515592	331632	 275026
R2	NCST 	Tadas Babelis                       	 6	11	211	78.491	219	 91.274	182	 92.445	249	6.966	223	12.72	208	 2.631	387254	331640	  73232
R2	NCST 	Yannai Barkai                       	 7	 8	216	77.772	234	 90.980	221	 91.855	215	7.159	187	12.84	261	 2.328	498083	331643	  67444
R2	NCST 	Robert Turzak                       	 5	 6	287	71.027	275	 90.005	313	 90.066	244	6.994	240	12.69	405	 1.557	459116	332466	1906381
R2	NCST 	Martins Rocens                      	 6	 4	294	70.207	312	 89.398	324	 89.878	266	6.891	291	12.53	300	 2.067	514015	331636	 192692
R2	NCST 	Joseph Schrader                     	 0	 2	522	50.328	538	 82.717	500	 85.419	512	5.550	489	11.74	   	      	449869	331642	2537948
R2	NCST 	Tristan Smith                       	 1	 0	566	46.979	583	 78.789	570	 82.177	   	     	476	11.81	   	      	453139	      	1880865
R2	NCST 	Collin Shick                        	 0	 2	584	45.967	606	 52.130	619	 53.785	532	5.360	514	11.59	   	      	451388	331638	 376121
R2	ND   	Axel Nefve                          	18	 4	 21	97.837	 16	 97.650	 16	 97.537	 24	8.472	 22	13.55	 35	21.488	487492	331831	1608070
R2	ND   	Richard Ciamarra                    	15	 7	 65	93.380	 66	 94.903	 51	 95.768	 69	7.963	 73	13.23	 75	 8.183	397307	331841	  61538
R2	ND   	Tristan McCormick                   	10	 7	176	81.943	190	 91.797	184	 92.420	230	7.078	173	12.88	138	 3.763	431354	331833	2540004
R2	ND   	William Howells                     	 3	 1	347	66.016	302	 89.557	341	 89.594	252	6.955	389	12.22	   	      	416900	335335	 319231
R2	ND   	Connor Fu                           	13	10	349	65.926	317	 89.347	329	 89.841	328	6.629	334	12.39	402	 1.570	509883	331842	 187871
R2	ND   	Brandon Ancona                      	 7	 7	413	60.609	399	 87.466	408	 88.208	386	6.358	389	12.22	388	 1.638	564605	331965	2540306
R2	ND   	Matthew Che                         	 6	12	415	60.551	369	 88.090	346	 89.513	394	6.325	423	12.09	   	      	509880	331835	1885645
R2	ND   	Braeden Ho                          	 2	 2	457	57.004	455	 86.055	452	 87.192	390	6.353	408	12.16	   	      	509881	331846	 104394
R2	ND   	Jean Marc Malkowski                 	 3	 5	487	54.190	445	 86.271	467	 86.621	468	5.888	462	11.88	   	      	564606	331844	1228757
R2	ND   	Matt Gamble                         	 1	 1	505	52.044	508	 83.979	526	 84.702	435	6.068	486	11.75	   	      	408747	331845	1032485
R2	ND   	Matthew Halpin                      	 2	 2	537	49.235	513	 83.826	527	 84.657	550	5.175	505	11.65	   	      	509882	331837	 366175
R2	ND   	Andrew Mariados                     	 2	 1	549	48.344	506	 84.006	539	 83.903	526	5.421	571	11.09	   	      	487494	331839	  85789
R2	OKLA 	Mason Beiler                        	17	14	 91	90.784	 95	 94.039	100	 94.236	117	7.575	 92	13.16	 65	10.046	485308	330870	1263693
R2	OKLA 	Jake Van Emburgh                    	 8	14	126	87.359	125	 93.289	106	 94.163	239	7.027	129	13.00	 79	 7.978	459807	331384	2630299
R2	OKLA 	Alex Martinez Puigdellose           	15	13	161	83.144	150	 92.823	156	 93.024	173	7.285	191	12.82	176	 2.933	520724	330874	2509587
R2	OKLA 	Nathan Han                          	15	11	199	79.429	165	 92.375	196	 92.249	171	7.289	181	12.86	368	 1.720	559729	330881	2547821
R2	OKLA 	Welsh Hotard                        	13	 7	299	70.033	322	 89.230	330	 89.835	293	6.765	215	12.74	361	 1.753	559728	330879	 804804
R2	OKLA 	Justin Schlageter                   	11	13	314	68.789	273	 90.043	288	 90.453	319	6.663	263	12.64	   	      	520725	330876	2502802
R2	OKLA 	Mark Mandlik                        	 6	14	327	68.007	299	 89.593	265	 90.968	368	6.459	256	12.66	   	      	511014	331533	2093382
R2	OKLA 	Jonathan Sheehy                     	 2	 7	383	63.198	393	 87.628	364	 89.128	461	5.920	228	12.71	   	      	559730	330887	 362824
R2	OKLA 	Max Stewart                         	 3	 3	404	61.389	377	 87.971	373	 88.953	437	6.061	311	12.47	   	      	454858	331537	  93151
R2	OKLA 	Matt Rodriguez                      	 3	 4	405	61.330	388	 87.725	345	 89.533	403	6.264	357	12.32	   	      	485309	330893	1263690
R2	OKST 	Matej Vocel                         	12	 5	 31	96.453	 39	 96.134	 26	 97.026	 57	8.030	 27	13.47	 36	20.979	487509	331552	 154537
R2	OKST 	Emile Hudd                          	 9	 9	108	88.989	116	 93.444	118	 93.958	120	7.564	 88	13.17	112	 4.250	487451	331390	 208928
R2	OKST 	Henrik Korsgaard                    	 9	 9	169	82.412	148	 92.849	149	 93.127	189	7.255	129	13.00	313	 2.000	564471	331557	1607982
R2	OKST 	Mathieu Scaglia                     	 9	 9	181	81.392	179	 92.052	213	 91.931	174	7.280	114	13.07	295	 2.100	449242	331560	2738420
R2	OKST 	Dominik Kellovsky                   	 5	 8	260	73.968	248	 90.615	231	 91.632	314	6.675	148	12.94	   	      	514377	331554	2564610
R2	OKST 	Etienne Donnet                      	10	15	318	68.540	287	 89.813	318	 90.033	302	6.716	249	12.67	   	      	520763	331388	2586078
R2	OKST 	Matisse Bobichon                    	 5	 4	370	64.176	384	 87.899	427	 87.781	384	6.369	212	12.75	442	 1.323	564712	331589	 275035
R2	OKST 	Maxim Tybar                         	 1	 0	454	57.239	363	 88.192	460	 86.858	371	6.413	514	11.59	   	      	459164	334430	1872203
R2	OKST 	Luke Hammond                        	 0	 2	534	49.415	606	 52.130	619	 53.785	475	5.830	414	12.12	   	      	413300	331397	 114409
R2	OSU  	Cannon Kingsley                     	27	 0	  9	98.890	  9	 98.490	  6	 98.749	  2	9.071	 15	13.64	104	 5.200	511704	331917	1906302
R2	OSU  	John McNally                        	22	 5	 25	97.619	 12	 98.075	 10	 98.561	 21	8.489	 23	13.49	132	 3.886	432019	332000	2204585
R2	OSU  	James Trotter                       	15	 1	 58	94.173	 45	 95.832	 53	 95.706	 43	8.186	 50	13.33	131	 3.897	485329	332001	2542115
R2	OSU  	JJ Tracy                            	26	 3	 84	91.529	 74	 94.628	111	 94.075	 60	7.992	 53	13.32	167	 3.113	564703	331919	2653087
R2	OSU  	Kyle Seelig                         	19	 8	128	87.328	121	 93.337	102	 94.215	112	7.582	 77	13.22	307	 2.024	450412	331918	  33380
R2	OSU  	Robert Cash                         	17	 4	157	84.246	171	 92.288	172	 92.695	118	7.572	120	13.04	233	 2.472	511706	332002	  85660
R2	OSU  	Justin Boulais                      	 6	 2	180	81.465	170	 92.289	178	 92.530	194	7.230	207	12.77	180	 2.922	511705	333289	2530168
R2	OSU  	Tim Seibert                         	 2	 0	270	72.701	321	 89.253	250	 91.247	225	7.087	187	12.84	   	      	450476	333293	2552995
R2	OSU  	JJ Mercer                           	 4	 3	384	63.119	392	 87.647	370	 88.992	278	6.840	402	12.18	421	 1.448	511707	357295	 786446
R2	OSU  	Jacob Wareti                        	 1	 3	563	47.078	596	 75.290	607	 77.551	405	6.246	631	 9.31	   	      	462064	344157	  77015
R2	OSU  	Lacelot Carnello                    	 0	 1	594	45.076	606	 52.130	619	 53.785	   	     	503	11.66	   	      	564807	      	1784522
R2	PEPP 	Guy Den Ouden                       	16	 5	 96	90.306	 87	 94.267	 90	 94.490	 73	7.941	 70	13.24	214	 2.599	563775	332010	1162984
R2	PEPP 	Tim Zeitvogel                       	 9	 0	 99	89.973	109	 93.678	166	 92.863	 42	8.189	115	13.06	116	 4.171	497648	334999	1740785
R2	PEPP 	Adrian Oetzbach                     	 8	12	119	87.752	114	 93.495	 87	 94.578	190	7.253	142	12.96	103	 5.202	488802	332009	1707234
R2	PEPP 	Daniel De Jonge                     	12	 5	124	87.392	117	 93.440	124	 93.759	134	7.490	110	13.08	149	 3.530	523004	333036	1959699
R2	PEPP 	Robert Shelton                      	 9	 6	281	71.763	298	 89.619	312	 90.074	286	6.802	215	12.74	314	 1.993	515020	332611	1609426
R2	PEPP 	Pietro Fellin                       	10	 5	328	67.944	371	 88.057	378	 88.848	291	6.771	287	12.55	289	 2.124	521203	332612	 262366
R2	PEPP 	Corrado Summaria                    	 8	10	341	67.045	326	 89.124	297	 90.332	315	6.670	321	12.43	397	 1.587	501835	332011	2628275
R2	PEPP 	Pawel Jankowiak                     	 2	 4	550	48.312	541	 82.560	542	 83.797	517	5.492	542	11.44	   	      	488801	332613	 407013
R2	PEPP 	Tom Grosjean                        	 0	 2	622	43.066	606	 52.130	619	 53.785	   	     	602	10.63	   	      	563774	      	 194203
R2	STAN 	Arthur Fery                         	13	 3	 33	96.313	 40	 96.104	 50	 95.954	 40	8.292	 12	13.68	 71	 8.873	564316	335006	 274896
R2	STAN 	Axel Geller                         	 6	 6	 44	95.519	 34	 96.296	 32	 96.595	 76	7.921	 23	13.49	 95	 6.211	409496	335292	 196281
R2	STAN 	Tristan Boyer                       	 8	 6	133	86.799	175	 92.208	148	 93.166	153	7.398	 35	13.41	289	 2.124	564317	335005	  85308
R2	STAN 	Alexandre Rotsaert                  	 5	 7	151	85.083	129	 93.176	 98	 94.252	131	7.516	103	13.11	433	 1.371	488298	335291	  76872
R2	STAN 	Timothy Sah                         	 8	 5	194	79.793	202	 91.537	218	 91.896	186	7.263	157	12.91	262	 2.323	448080	335007	  76942
R2	STAN 	Filip Kolasinski                    	 1	 0	227	76.773	428	 86.571	399	 88.318	152	7.399	 58	13.28	   	      	512403	335295	 242514
R2	STAN 	William Genesen                     	 5	 3	273	72.259	251	 90.562	311	 90.083	228	7.080	263	12.64	351	 1.810	409523	335008	  42081
R2	STAN 	Neel Rajesh                         	 6	 3	302	69.976	336	 88.903	356	 89.352	263	6.921	282	12.57	275	 2.189	512404	335010	 450275
R2	STAN 	Sangeet Sridhar                     	 1	 2	357	65.298	486	 84.978	471	 86.398	408	6.222	120	13.04	   	      	488299	335293	1906138
R2	STAN 	Aryan Chaudhary                     	 1	 1	440	58.494	442	 86.349	400	 88.294	   	     	263	12.64	   	      	568936	      	  68957
R2	STAN 	Alex Lee                            	 1	 1	535	49.386	507	 83.981	511	 85.005	   	     	484	11.76	   	      	568937	      	2727863
R2	TTU  	Ilgiz Valiev                        	15	14	171	82.183	158	 92.554	151	 93.099	158	7.350	126	13.01	378	 1.696	459644	330875	 194296
R2	TTU  	Parker Wynn                         	 9	15	177	81.692	141	 92.983	101	 94.234	226	7.081	166	12.90	385	 1.670	485875	330871	 931277
R2	TTU  	Reed Collier                        	15	 9	231	76.338	223	 91.185	215	 91.905	185	7.267	223	12.72	375	 1.699	509737	330890	  85466
R2	TTU  	Dimitrios Azoidis                   	16	10	246	75.228	238	 90.903	240	 91.447	254	6.952	171	12.89	376	 1.698	561078	330877	2557540
R2	TTU  	Franco Ribero                       	12	11	271	72.665	240	 90.859	230	 91.645	256	6.947	268	12.62	403	 1.566	497381	330885	2007644
R2	TTU  	Isaac Arevalo                       	14	 7	272	72.402	265	 90.322	273	 90.756	238	7.032	259	12.65	359	 1.767	520546	330892	 205089
R2	TTU  	Connor Johnson                      	 2	 6	382	63.368	339	 88.862	314	 90.065	374	6.393	369	12.28	   	      	520547	330878	2093451
R2	TTU  	Francisco Vittar                    	 3	 5	506	52.022	480	 85.152	470	 86.431	507	5.564	495	11.72	   	      	509800	330880	 183984
R2	TTU  	Justin Bloss                        	 0	 6	609	43.725	606	 52.130	598	 78.793	582	4.050	596	10.73	   	      	390956	331406	 380660
R2	TULN 	Hamish Stewart                      	13	 7	 42	95.627	 55	 95.456	 37	 96.325	 70	7.957	 34	13.42	 33	22.583	454831	331882	1608055
R2	TULN 	Luis Erlenbusch                     	15	 5	118	87.851	123	 93.329	125	 93.757	 95	7.754	151	12.92	120	 4.155	405135	331884	  82502
R2	TULN 	Ewan Moore                          	10	 7	127	87.352	122	 93.334	 95	 94.292	138	7.479	117	13.05	173	 3.075	434419	331890	2547215
R2	TULN 	Billy Suarez                        	10	 7	198	79.458	193	 91.751	215	 91.905	164	7.332	215	12.74	250	 2.395	527618	331885	  85360
R2	TULN 	Rafael De Alba                      	12	 5	255	74.752	271	 90.071	308	 90.151	180	7.271	271	12.61	252	 2.387	527615	331887	2647825
R2	TULN 	Fynn Kuenkler                       	 5	 9	443	58.339	387	 87.755	382	 88.773	447	5.989	423	12.09	   	      	527616	331891	1821612
R2	TULN 	Akos Kotorman                       	 2	 3	477	54.986	398	 87.480	437	 87.650	491	5.686	482	11.77	   	      	485685	331893	 125074
R2	TULN 	Jeremy Schifris                     	 2	 2	524	50.039	529	 83.412	518	 84.903	561	5.027	451	11.96	   	      	527617	331889	2548169
R2	TULN 	Charlie Barry                       	 0	 1	541	48.814	584	 78.702	593	 79.680	   	     	383	12.25	   	      	520554	      	 275124
R2	TULN 	Henry Lovett                        	 2	 0	567	46.919	555	 81.484	554	 83.159	554	5.074	551	11.36	   	      	510074	331888	 100585
R2	UCLA 	Keegan Smith                        	13	 2	  5	99.298	  4	 99.424	  4	 99.186	  6	8.889	  3	13.94	 59	11.989	452926	331995	  69327
R2	UCLA 	Govind Nanda                        	 8	 4	 28	96.598	 28	 96.719	 29	 96.777	 41	8.201	 12	13.68	114	 4.238	498066	335639	2390968
R2	UCLA 	Drew Baird                          	 9	 8	147	85.283	169	 92.297	129	 93.598	170	7.290	139	12.97	134	 3.845	510687	333037	1445715
R2	UCLA 	Sam Feit                            	11	 6	217	77.597	210	 91.421	219	 91.862	193	7.237	187	12.84	340	 1.905	564425	331996	 363798
R2	UCLA 	Roscoe Bellamy                      	 8	 3	220	77.417	262	 90.354	287	 90.454	236	7.049	177	12.87	187	 2.887	489256	331997	  76996
R2	UCLA 	Ben Goldberg                        	 9	 8	244	75.259	230	 91.057	214	 91.918	241	7.024	245	12.68	319	 1.971	410457	332057	  77562
R2	UCLA 	Mathew Tsolakyan                    	11	 4	258	74.127	270	 90.178	301	 90.294	264	6.905	249	12.67	217	 2.570	489259	331999	2546946
R2	UCLA 	Patrick Zahraj                      	 1	 2	379	63.651	381	 87.938	391	 88.485	326	6.634	291	12.53	   	      	498067	334030	 233945
R2	UCLA 	Stefan Leustian                     	 2	 0	462	56.258	485	 85.015	442	 87.514	   	     	282	12.57	   	      	564426	      	2554139
R2	UCLA 	Eric Hahn                           	 0	 1	485	54.456	606	 52.130	619	 53.785	358	6.507	325	12.42	   	      	489257	332058	  77192
R2	UCLA 	Connor Hance                        	 0	 1	568	46.817	606	 52.130	619	 53.785	456	5.932	554	11.34	   	      	413355	333035	  65536
R2	USF  	Jacob Wojcik                        	17	 7	 81	91.824	 62	 95.073	 85	 94.730	 96	7.752	157	12.91	 46	16.759	464470	331788	1880805
R2	USF  	Chase Ferguson                      	14	 9	 86	91.237	 92	 94.080	 67	 95.216	 89	7.824	157	12.91	 60	11.899	485713	331787	  81925
R2	USF  	Ivan Yatsuk                         	15	 9	172	82.174	156	 92.607	163	 92.966	150	7.405	207	12.77	228	 2.485	485717	332038	  99283
R2	USF  	Antonio Muniz                       	 6	 5	259	74.121	225	 91.163	262	 91.000	259	6.941	199	12.79	382	 1.672	512187	335731	1583316
R2	USF  	Pierre Luquet                       	 9	11	283	71.517	264	 90.332	261	 91.050	260	6.932	259	12.65	404	 1.558	428315	331789	 201744
R2	USF  	Sergio Gomez Montesa                	13	11	323	68.212	315	 89.370	333	 89.759	285	6.813	305	12.49	356	 1.782	485714	331791	2536918
R2	USF  	Alvin Tudorica                      	 6	 4	391	62.410	410	 87.106	434	 87.697	334	6.599	431	12.07	293	 2.109	564806	331792	1940255
R2	USF  	Manuel Goncalves                    	 2	 2	466	55.835	395	 87.601	416	 87.996	   	     	386	12.24	   	      	565166	      	2038253
R2	USF  	Rithvik Bollipalli                  	 2	 5	469	55.617	471	 85.393	447	 87.391	472	5.860	386	12.24	   	      	512186	331790	 319613
R2	USF  	Niels Van Noord                     	 1	 0	503	52.241	535	 82.961	530	 84.477	417	6.163	468	11.84	   	      	485716	334203	2597548
R3	DEN  	James Davis                         	14	 3	138	86.111	124	 93.312	133	 93.555	136	7.485	256	12.66	 90	 6.673	486502	331943	1885056
R3	DEN  	Matt Summers                        	11	 6	282	71.691	289	 89.768	251	 91.245	313	6.679	279	12.58	287	 2.148	455733	331942	 777847
R3	DEN  	Nicolas Herrero Cuesta              	14	 2	297	70.170	355	 88.443	396	 88.369	290	6.775	408	12.16	142	 3.641	563532	332196	1544597
R3	DEN  	Mattia Ros                          	 8	 9	316	68.642	304	 89.533	235	 91.543	341	6.565	376	12.26	331	 1.916	446861	331941	 192607
R3	DEN  	Peter Sallay                        	12	 5	333	67.589	353	 88.499	352	 89.409	336	6.583	363	12.30	236	 2.452	563534	332051	 270258
R3	DEN  	Ignacio Rivero Crespo               	 9	 2	392	62.392	427	 86.617	472	 86.324	395	6.319	630	 9.48	150	 3.497	511784	331944	2527504
R3	DEN  	Daniel Krulig                       	 6	 3	419	60.380	416	 86.939	438	 87.608	421	6.135	394	12.21	323	 1.955	486489	332052	  85609
R3	DEN  	Charlie Miller                      	 1	 0	557	47.640	548	 81.899	551	 83.323	   	     	492	11.73	   	      	563533	      	 253170
R3	DUKE 	Garrett Johns                       	10	 9	 83	91.539	 80	 94.458	 63	 95.389	128	7.520	 96	13.14	 70	 9.193	514429	331631	1731401
R3	DUKE 	Sean Sculley                        	 6	 5	148	85.159	127	 93.189	150	 93.121	145	7.441	166	12.90	157	 3.413	450276	331635	 229380
R3	DUKE 	Andrew Zhang                        	13	 5	152	85.079	157	 92.578	164	 92.962	122	7.554	177	12.87	133	 3.874	514432	331639	  85837
R3	DUKE 	Edu Guell                           	 8	12	200	79.393	214	 91.362	194	 92.259	296	6.755	240	12.69	126	 4.040	497384	331644	1564518
R3	DUKE 	Luca Keist                          	 8	 4	218	77.487	228	 91.104	239	 91.451	213	7.168	302	12.50	165	 3.157	520675	331641	 135372
R3	DUKE 	Michael Heller                      	 7	 5	261	73.926	306	 89.531	319	 90.014	275	6.844	219	12.73	205	 2.647	514428	331633	  83012
R3	DUKE 	Faris Khan                          	 9	 4	276	72.106	263	 90.334	301	 90.294	247	6.978	340	12.37	254	 2.374	564418	331655	2616137
R3	DUKE 	Andrew Dale                         	 9	 4	319	68.438	346	 88.716	331	 89.829	343	6.557	302	12.50	264	 2.290	564416	331652	 300311
R3	DUKE 	Samuel Rubell                       	 7	 5	330	67.811	329	 88.967	316	 90.052	316	6.669	353	12.33	298	 2.081	514431	331637	  85267
R3	FGCU 	Janmagnus Johnson                   	 9	 4	 93	90.565	 99	 93.977	 75	 94.968	148	7.434	 84	13.19	 81	 7.863	566473	332030	 194184
R3	FGCU 	Juan Montes                         	 7	 5	292	70.551	274	 90.021	274	 90.753	319	6.663	353	12.33	262	 2.323	434281	332031	  75202
R3	FGCU 	Felipe Ramirez                      	 3	 4	395	62.130	340	 88.848	340	 89.628	418	6.147	359	12.31	   	      	443947	332032	2095340
R3	FGCU 	Randy Wilson                        	 7	 7	399	61.808	351	 88.533	349	 89.443	404	6.256	421	12.10	390	 1.631	566476	332033	  96337
R3	FGCU 	Guglielmo Stefanacci                	 8	 6	414	60.586	425	 86.642	453	 87.162	389	6.355	441	12.02	288	 2.147	513864	332034	 286982
R3	FGCU 	Alessandro Conca                    	 4	 9	489	53.827	429	 86.567	445	 87.443	481	5.784	509	11.64	   	      	566471	332035	 274696
R3	FGCU 	Pedro Maciel                        	 1	 2	548	48.474	566	 80.008	569	 82.251	539	5.283	466	11.85	   	      	501601	334177	 875417
R3	FGCU 	Feliksas Sakalauskas                	 1	 3	551	48.291	511	 83.901	531	 84.441	538	5.284	564	11.19	   	      	486209	334247	1708963
R3	FGCU 	Max Damm                            	 0	 3	582	46.009	571	 79.645	568	 82.265	   	     	534	11.46	   	      	566472	      	2676320
R3	FGCU 	Eric Oncins                         	 0	 1	593	45.230	572	 79.600	585	 80.962	   	     	556	11.33	   	      	566475	      	1047036
R3	FGCU 	Juan Lopez                          	 0	 1	616	43.469	606	 52.130	619	 53.785	   	     	581	10.98	   	      	513863	      	1887493
R3	LSU  	Ronnie Hohmann                      	13	12	 76	92.128	100	 93.975	 69	 95.159	149	7.406	 98	13.13	 30	23.827	520221	331440	1880799
R3	LSU  	Rafael Wagner                       	11	13	186	80.804	215	 91.346	185	 92.376	280	6.833	249	12.67	 94	 6.220	461532	331210	2556012
R3	LSU  	Boris Kozlov                        	13	13	295	70.204	255	 90.489	281	 90.674	273	6.861	271	12.61	443	 1.321	488582	331196	  73692
R3	LSU  	Joao Graca                          	 5	12	367	64.350	338	 88.879	322	 89.913	398	6.296	307	12.48	433	 1.371	528067	331873	1939859
R3	LSU  	Benjamin Ambrosio                   	 9	 6	374	64.003	344	 88.752	383	 88.765	360	6.497	402	12.18	317	 1.973	565701	332429	2115697
R3	LSU  	Ben Koch                            	 8	 8	398	61.896	396	 87.588	404	 88.243	380	6.381	367	12.29	360	 1.761	528068	331205	2562986
R3	LSU  	Tom Pisane                          	 7	18	429	59.599	380	 87.952	348	 89.481	440	6.047	412	12.13	   	      	528069	331197	1608058
R3	LSU  	Tomas Descarrega                    	 5	 8	460	56.721	411	 87.081	427	 87.781	470	5.876	410	12.15	   	      	511017	331200	2670127
R3	LSU  	Nick Watson                         	 4	 6	486	54.422	456	 86.026	459	 86.915	454	5.936	461	11.90	   	      	488581	331203	1880809
R3	LSU  	Malik Bhatnagar                     	 3	10	517	50.966	496	 84.425	461	 86.835	533	5.352	518	11.57	   	      	489471	331198	 141945
R3	LSU  	Joey Thomas                         	 2	 2	530	49.609	547	 82.293	502	 85.269	501	5.592	526	11.51	   	      	489469	331695	1034398
R3	MEM  	James Story                         	 7	 8	106	89.344	 97	 94.014	 79	 94.838	212	7.176	151	12.92	 56	13.577	512927	331774	2541938
R3	MEM  	Matt Story                          	 1	 0	120	87.724	 64	 95.009	 60	 95.424	157	7.351	103	13.11	   	      	455138	334351	2542952
