seed	team	player	wins	losses	cmpRnk	cmp	trnRnk	trn	slamRnk	slam	masseyRnk	massey	utrRnk	utr	itaRnk	ita	r2Id	masseyId	utrId
R3	LSU  	Malik Bhatnagar                     	 3	10	523	50.293	513	 84.009	465	 87.006	539	5.364	521	11.54	   	      	489471	331198	 141945
R3	LSU  	Joey Thomas                         	 2	 2	536	49.133	551	 82.377	506	 85.439	504	5.632	535	11.48	   	      	489469	331695	1034398
R3	MEM  	James Story                         	 7	 8	112	88.755	 99	 94.123	 84	 95.011	213	7.198	175	12.88	 58	13.577	512927	331774	2541938
R3	MEM  	Matt Story                          	 1	 0	123	87.396	 67	 95.106	 59	 95.606	166	7.357	107	13.11	   	      	455138	334351	2542952
R3	MEM  	David Stevenson                     	 8	 9	181	81.239	203	 91.696	169	 92.982	299	6.795	236	12.70	 96	 6.295	488571	331776	1030979
R3	MEM  	Oscar Cutting                       	 9	 9	205	78.668	236	 91.116	206	 92.268	258	6.985	284	12.57	124	 4.133	489076	331777	2607244
R3	MEM  	Jeremy Taylor                       	 9	 3	235	76.013	258	 90.630	292	 90.631	218	7.168	243	12.69	199	 2.715	488572	331778	2508457
R3	MEM  	Jan Pallares                        	 7	 9	342	67.057	294	 89.842	288	 90.789	319	6.697	325	12.42	442	 1.342	439402	331775	2379898
R3	MEM  	Pau Fanlo                           	 7	 6	431	59.298	393	 87.769	396	 88.623	425	6.162	417	12.13	405	 1.571	564572	331779	1923197
R3	MEM  	Patrick Sydow                       	 0	 2	579	46.101	610	 52.194	579	 81.586	551	5.216	516	11.58	   	      	488574	334783	 182295
R3	MIA  	Adria Soriano Barrera               	10	 7	 61	93.708	 58	 95.536	 47	 96.206	 82	7.919	105	13.12	 42	18.589	453605	332875	 749354
R3	MIA  	Bojan Jankulovski                   	10	 6	142	85.722	135	 93.222	132	 93.792	116	7.601	174	12.89	165	 3.330	418564	332878	1608019
R3	MIA  	Benjamin Hannestad                  	 6	10	261	73.735	215	 91.471	215	 92.123	264	6.968	236	12.70	434	 1.396	514047	332876	  64288
R3	MIA  	Oren Vasser                         	10	 7	348	66.275	348	 88.844	374	 89.126	297	6.809	342	12.36	330	 1.934	566361	332880	 296061
R3	MIA  	Stefan Milicevic                    	 6	10	351	65.725	290	 89.887	285	 90.811	336	6.623	376	12.26	   	      	564318	332877	  79553
R3	MIA  	Franco Aubone                       	 8	11	442	58.321	407	 87.387	410	 88.369	433	6.109	402	12.19	433	 1.399	489589	332879	 191110
R3	MIA  	Stephen Madonia                     	 1	 1	520	50.645	483	 85.246	542	 84.244	420	6.203	588	10.94	   	      	489597	334974	1607974
R3	MICH 	Ondrej Styler                       	13	 7	 58	93.906	 61	 95.444	 54	 95.994	 49	8.167	 24	13.49	217	 2.603	510689	331945	 192733
R3	MICH 	Andrew Fenty                        	16	10	100	89.858	 66	 95.151	 53	 96.003	 81	7.926	101	13.14	375	 1.708	489235	333149	2115646
R3	MICH 	Mattias Siimar                      	17	 7	116	88.237	116	 93.667	118	 94.138	 80	7.937	 85	13.20	242	 2.446	451828	331946	  95508
R3	MICH 	Nick Beaty                          	19	 5	138	86.084	112	 93.748	161	 93.130	 92	7.832	138	12.97	228	 2.525	388880	333148	1884864
R3	MICH 	Patrick Maloney                     	 9	 6	186	80.540	200	 91.708	164	 93.083	218	7.168	136	12.98	287	 2.153	488521	333152	  84891
R3	MICH 	Jacob Bickersteth                   	11	 4	251	74.524	231	 91.269	274	 90.942	243	7.054	278	12.59	251	 2.403	564251	331947	  98362
R3	MICH 	Kristofer Siimar                    	 2	 0	256	74.366	310	 89.621	225	 91.995	155	7.412	226	12.72	   	      	451827	333147	1098411
R3	MICH 	Nino Ehrenschneider                 	 6	 3	264	73.446	264	 90.500	294	 90.586	268	6.927	298	12.52	213	 2.625	564252	333150	 231629
R3	MICH 	Connor Johnston                     	 4	10	447	57.796	439	 86.523	432	 87.938	408	6.272	382	12.25	   	      	419504	333146	  76842
R3	MICH 	Ryan Fu                             	 0	 6	537	49.128	610	 52.194	539	 84.390	493	5.728	464	11.88	   	      	488520	333153	1893152
R3	MICH 	Harrison Brown                      	 0	 3	603	44.357	610	 52.194	623	 53.927	503	5.634	616	10.45	   	      	393097	342903	2628775
R3	MTSU 	Francisco Rocha                     	22	 8	 99	89.926	105	 94.048	 93	 94.698	140	7.494	138	12.97	 55	14.551	485275	331297	 241439
R3	MTSU 	Stijn Slump                         	17	 8	175	82.132	173	 92.413	172	 92.887	183	7.297	226	12.72	148	 3.595	485279	331306	 141974
R3	MTSU 	Chris Edge                          	15	 6	194	79.623	249	 90.776	228	 91.948	212	7.210	263	12.63	111	 4.295	404287	331818	1366427
R3	MTSU 	Tom Moonen                          	16	16	292	70.699	261	 90.566	210	 92.216	341	6.602	334	12.38	346	 1.884	434366	331303	1740793
R3	MTSU 	Pavel Motl                          	16	11	354	65.538	346	 88.867	343	 89.823	313	6.718	305	12.49	429	 1.442	485271	331299	  74573
R3	MTSU 	Sean Presson                        	 9	 5	384	63.127	361	 88.464	375	 89.115	384	6.406	443	12.02	296	 2.113	515925	331293	1366429
R3	MTSU 	Max Rauch                           	17	10	408	61.041	380	 88.077	381	 89.007	392	6.384	382	12.25	414	 1.538	444277	331301	  95180
R3	MTSU 	Oskar Michalek                      	12	 6	413	60.579	422	 86.988	406	 88.431	406	6.286	411	12.16	333	 1.924	562234	331291	  58918
R3	MTSU 	Patrick Kristensen                  	 6	 2	474	55.254	526	 83.667	529	 84.867	500	5.654	551	11.38	234	 2.474	520552	331295	 141614
R3	MTSU 	Andreas Kramer                      	 6	 7	530	49.610	550	 82.400	533	 84.654	524	5.502	500	11.70	423	 1.481	562235	331289	1609346
R3	NAVY 	Andrew Ton                          	 8	 1	203	78.891	201	 91.706	176	 92.758	275	6.890	362	12.31	119	 4.171	458070	333737	 371373
R3	NAVY 	Derrick Thompson                    	 9	 0	254	74.438	295	 89.830	301	 90.530	302	6.768	342	12.36	119	 4.171	485622	333739	 152416
R3	NAVY 	Gavin Segraves                      	 8	 1	355	65.448	467	 85.802	485	 86.211	435	6.101	420	12.11	119	 4.171	510595	333745	1932367
R3	NAVY 	Jack McBride                        	 5	 0	430	59.335	473	 85.528	538	 84.513	468	5.931	502	11.68	186	 2.914	485626	333747	1042584
R3	NAVY 	Finn Garner                         	 4	 3	488	54.200	464	 85.858	493	 86.040	483	5.817	475	11.82	384	 1.691	510599	333743	 215369
R3	NAVY 	Jake Fishkin                        	 2	 4	556	47.634	537	 83.122	508	 85.396	562	5.083	567	11.18	   	      	485615	333742	  66133
R3	NAVY 	Alexander Panyan                    	 2	 0	605	44.087	566	 80.726	598	 79.685	   	     	600	10.70	   	      	567565	      	 130613
R3	NAVY 	JanOskar Kjellberg                  	 0	 1	612	43.358	610	 52.194	620	 73.781	548	5.237	621	10.27	   	      	485628	335959	  93724
R3	NW   	Steven Forman                       	 6	 2	 57	94.114	 23	 97.241	 35	 96.599	 58	8.046	 55	13.32	275	 2.225	517790	335935	 119876
R3	NW   	Dominik Starý                       	10	 6	122	87.553	 93	 94.277	 71	 95.286	102	7.735	144	12.95	308	 2.050	454369	331618	2682172
R3	NW   	Presley Thieneman                   	16	 1	200	79.019	244	 90.958	283	 90.858	177	7.317	216	12.75	154	 3.497	564960	331621	2588213
R3	NW   	Chris Ephron                        	12	 7	210	78.262	226	 91.299	184	 92.604	194	7.263	191	12.82	315	 2.007	405007	331629	 373936
R3	NW   	Nick Brookes                        	11	10	211	78.246	214	 91.474	171	 92.903	184	7.290	180	12.87	402	 1.579	392905	331625	1895121
R3	NW   	Nathan Spear                        	 4	 0	219	77.383	240	 91.073	235	 91.809	197	7.251	198	12.81	269	 2.286	517792	331623	2124545
R3	NW   	Simen Bratholm                      	 8	 5	245	75.303	212	 91.486	256	 91.381	208	7.219	266	12.62	306	 2.065	491340	331630	1480562
R3	NW   	Trice Pickens                       	14	11	288	71.061	255	 90.649	239	 91.733	291	6.831	284	12.57	403	 1.578	494875	331627	1550120
R3	NW   	Gleb Blekher                        	 8	 3	335	67.235	389	 87.967	379	 89.040	327	6.666	366	12.30	214	 2.606	564958	331619	2588253
R3	NW   	Abhijeet Joshi                      	 0	 1	580	46.082	610	 52.194	623	 53.927	519	5.551	510	11.64	   	      	419883	333151	  77530
R3	ORE  	Emmanuel Coste                      	12	 7	 84	91.638	 48	 95.886	 48	 96.182	108	7.698	 99	13.15	166	 3.310	491770	332262	 191821
R3	ORE  	Joshua Charlton                     	13	 6	 92	90.687	 86	 94.431	 60	 95.593	105	7.726	 67	13.27	193	 2.884	491768	332261	2661142
R3	ORE  	Jesper Klov-Nilsson                 	18	 3	159	84.035	171	 92.446	179	 92.722	107	7.716	148	12.94	214	 2.606	516990	332266	 215144
R3	ORE  	Quinn Vandecasteele                 	13	 9	212	78.213	210	 91.550	167	 93.006	231	7.094	157	12.92	386	 1.672	565557	332263	 748572
R3	ORE  	Brandon Lam                         	11	 7	332	67.444	319	 89.410	310	 90.328	319	6.697	342	12.36	339	 1.907	516989	332392	1609242
R3	ORE  	Ryoma Matsushita                    	 8	 2	415	60.453	424	 86.956	444	 87.753	423	6.168	   	     	191	 2.887	564330	332265	2715844
R3	ORE  	Luke Vandecasteele                  	 9	10	461	56.581	435	 86.631	436	 87.917	475	5.904	424	12.10	404	 1.573	516991	332264	  85616
R3	ORE  	Nima Movassaghi                     	 0	 1	615	43.251	610	 52.194	584	 81.288	   	     	614	10.46	   	      	565558	      	 102118
R3	UCSB 	Joseph Guillin                      	10	 2	 49	94.852	 33	 96.574	 22	 97.267	 48	8.186	 78	13.22	133	 3.955	412312	334025	  67495
R3	UCSB 	Victor Krustev                      	11	 4	197	79.332	241	 91.040	236	 91.803	136	7.504	245	12.68	199	 2.715	423713	334027	2608544
R3	UCSB 	Pablo Masjuan                       	10	 5	337	67.192	350	 88.774	365	 89.400	340	6.603	334	12.38	262	 2.355	567459	334031	1162993
R3	UCSB 	Stefano Tsorotiotis                 	 4	 6	409	60.932	367	 88.299	295	 90.584	460	5.966	458	11.93	399	 1.600	567460	334026	2556879
R3	UCSB 	Kai Brady                           	 7	 4	437	59.045	499	 84.594	498	 85.883	454	6.000	484	11.78	211	 2.643	567456	335774	2556010
R3	UCSB 	Joseph Rotheram                     	 6	 6	453	57.110	454	 86.281	443	 87.761	467	5.946	439	12.05	352	 1.833	447179	334029	  61462
R3	UCSB 	Alejandro Vedri                     	 3	 4	473	55.280	455	 86.195	411	 88.366	456	5.980	463	11.90	   	      	512046	334028	1060781
R3	UCSB 	Joshua Williams                     	 1	 1	587	45.497	577	 79.656	583	 81.299	547	5.241	577	11.06	   	      	512047	344250	2149772
R3	UCSB 	Luka Vukmanovic                     	 0	 2	610	43.840	610	 52.194	601	 79.171	582	4.293	578	11.05	   	      	461380	344249	 271957
R3	VCU  	Lleyton Cronje                      	12	 4	103	89.505	107	 93.846	 86	 94.972	123	7.564	148	12.94	 76	 8.200	513983	333950	 185821
R3	VCU  	Charles Bertimon                    	11	 4	168	82.798	185	 92.024	139	 93.575	209	7.215	162	12.91	173	 3.095	497734	333952	 303816
R3	VCU  	Inigo Torre Martin                  	10	 4	207	78.514	234	 91.166	244	 91.655	201	7.235	210	12.78	190	 2.888	458156	333956	1730386
R3	VCU  	Rayane Stable                       	16	 2	215	77.905	250	 90.755	300	 90.545	171	7.338	236	12.70	174	 3.093	497736	333960	 207482
R3	VCU  	Quentin Coulaud                     	10	 6	300	70.070	317	 89.455	273	 90.967	332	6.649	258	12.64	324	 1.960	567901	333954	2114660
R3	VCU  	Timo Zgraggen                       	 9	 1	307	69.410	365	 88.396	366	 89.388	301	6.769	427	12.09	156	 3.449	466151	333958	  93134
R3	VCU  	David Cierny                        	 9	 4	376	63.675	427	 86.779	432	 87.938	397	6.360	434	12.07	199	 2.715	520808	333962	 206857
R3	VCU  	Mario Duron                         	 2	 0	477	54.874	416	 87.088	447	 87.633	   	     	374	12.28	   	      	564690	      	1022463
R3	VT   	Mitch Harper                        	 8	 4	 64	93.625	 53	 95.690	 37	 96.541	 90	7.840	 71	13.25	 84	 7.692	413732	333199	1346115
R3	VT   	Alexandre Ribeiro                   	 5	 7	153	84.731	178	 92.284	158	 93.182	216	7.175	198	12.81	 69	 9.630	445208	331649	1021061
R3	VT   	Matthis Ross                        	 9	14	177	81.803	202	 91.697	165	 93.079	241	7.062	270	12.61	 92	 6.678	521233	331650	1711936
R3	VT   	Hugo Maia                           	14	 8	199	79.089	188	 91.984	211	 92.189	187	7.285	245	12.68	220	 2.597	565404	331651	 241441
R3	VT   	Ryan Fishback                       	13	 8	275	72.492	248	 90.787	287	 90.793	247	7.036	289	12.56	310	 2.034	565408	331645	 107266
R3	VT   	Carlo Donato                        	 6	15	289	70.776	257	 90.633	213	 92.161	361	6.550	356	12.33	303	 2.078	402996	331647	1032831
R3	VT   	Alvaro Ariza                        	10	 7	310	69.086	306	 89.644	332	 90.005	284	6.859	282	12.58	347	 1.863	565402	331656	 302812
R3	VT   	Jordan Chrysostom                   	 1	 1	456	57.012	408	 87.357	488	 86.205	   	     	274	12.60	   	      	565406	      	 148556
R3	VT   	Michael Shepheard                   	 0	 2	559	47.305	610	 52.194	541	 84.266	535	5.392	508	11.65	   	      	511956	334792	2716501
R3	VT   	Ryan Kros                           	 0	 1	604	44.323	610	 52.194	623	 53.927	561	5.099	554	11.35	   	      	423647	331653	1032830
R3	WICH 	Murkel Dellien                      	14	 2	 36	96.179	 37	 96.375	 42	 96.296	 32	8.383	 42	13.39	 39	19.989	401620	332195	1609219
R3	WICH 	Marius Frosa                        	12	 7	167	82.975	146	 93.012	124	 93.974	210	7.214	191	12.82	197	 2.755	408204	331553	  64352
R3	WICH 	Stefan Latinovic                    	 9	13	305	69.679	267	 90.478	223	 92.006	358	6.556	289	12.56	416	 1.521	496917	331555	 273623
R3	WICH 	Nicolas Acevedo                     	12	 9	311	69.083	312	 89.612	299	 90.549	276	6.883	318	12.45	345	 1.897	564226	331556	2699784
R3	WICH 	Ray Lo                              	10	 3	314	68.731	335	 89.081	342	 89.835	314	6.717	376	12.26	221	 2.570	521567	331559	1890004
R3	WICH 	Luka Mrsic                          	10	 6	365	64.537	362	 88.452	391	 88.811	349	6.580	342	12.36	332	 1.933	564227	331561	 253818
R3	WICH 	Orel Ovil                           	10	11	374	63.787	336	 89.046	339	 89.919	390	6.389	323	12.43	434	 1.396	485299	331558	  55402
R3	WICH 	Alex Richards                       	 1	 0	519	50.679	538	 83.096	521	 85.107	442	6.079	520	11.56	   	      	509154	332364	 379579
R3	WMU  	Jannik Opitz                        	20	 2	128	87.099	 76	 94.716	 87	 94.907	135	7.506	278	12.59	144	 3.713	438559	332203	 156070
R3	WMU  	Peter Kuszynski                     	18	 3	206	78.517	183	 92.046	222	 92.035	211	7.211	314	12.46	170	 3.149	488539	332205	1010648
R3	WMU  	Benjamin George                     	11	 1	369	64.203	468	 85.739	495	 85.996	431	6.127	471	11.83	125	 4.114	565159	333058	 896811
R3	WMU  	Fynn Lohse                          	16	 5	375	63.681	359	 88.556	371	 89.233	373	6.477	424	12.10	300	 2.095	565162	332209	 271471
R3	WMU  	Arjun Honnappa                      	17	 4	394	62.091	419	 87.073	461	 87.157	404	6.316	487	11.77	206	 2.667	514041	332211	 229226
R3	WMU  	Brogan Pierce                       	16	 2	411	60.782	436	 86.611	511	 85.248	434	6.105	539	11.45	178	 3.042	565157	332213	  98334
R3	WMU  	Jackson Boone                       	13	 7	450	57.583	438	 86.580	440	 87.821	465	5.959	452	11.97	339	 1.907	565158	332207	 147602
R3	WMU  	Zac Faveri                          	 2	 0	503	52.615	491	 84.956	492	 86.057	419	6.208	521	11.54	   	      	406010	333057	 932661
R3	WMU  	Joaquin Caballer                    	 1	 1	592	45.283	564	 81.016	567	 82.626	   	     	570	11.14	   	      	565160	      	1963155
R4	AAMU 	Gjorgji Popovski                    	 6	 6	550	48.142	552	 81.970	544	 83.995	557	5.145	572	11.11	392	 1.638	565134	333382	2684891
R4	AAMU 	Divesh Gahlot                       	 3	 1	558	47.365	593	 77.586	599	 79.630	534	5.400	590	10.91	361	 1.771	569614	335490	 657670
R4	AAMU 	Panji Setiawan                      	 6	 5	561	47.092	583	 79.016	591	 80.929	571	4.876	587	10.96	359	 1.788	513542	333384	 393773
R4	AAMU 	Natiphat Mulada                     	 5	 5	576	46.258	574	 79.875	581	 81.442	566	5.055	609	10.54	390	 1.645	513540	333385	 200688
R4	AAMU 	Rodrigo Arana Rios                  	 1	11	599	44.686	572	 79.927	561	 83.202	583	4.265	611	10.51	   	      	498077	333379	 917850
R4	AAMU 	Fermin Ruiz                         	 0	10	611	43.535	591	 77.929	590	 81.098	588	4.013	618	10.39	   	      	382022	333380	1960248
R4	AAMU 	German Ruiz Crespo                  	 0	 3	623	42.876	598	 76.071	614	 76.523	587	4.023	623	10.10	   	      	513541	333387	2684892
R4	AAMU 	Cheng Chang                         	 1	 4	627	42.690	605	 73.892	616	 75.280	585	4.136	626	 9.74	   	      	498078	334413	 966416
R4	AAMU 	Austin Smith                        	 0	 1	630	42.569	610	 52.194	623	 53.927	   	     	611	10.51	   	      	565135	      	2715419
R4	ARK  	Alex Reco                           	 9	13	145	85.297	136	 93.209	113	 94.235	237	7.080	144	12.95	131	 4.000	444483	331209	2530133
R4	ARK  	Nico Rousset                        	14	12	163	83.247	175	 92.374	178	 92.729	207	7.222	301	12.51	 68	 9.933	513047	331184	 410733
R4	ARK  	Aleksa Bucan                        	10	10	280	71.612	259	 90.603	247	 91.603	308	6.742	314	12.46	298	 2.101	520933	331194	2547670
R4	ARK  	Maxim Verboven                      	 4	17	301	70.016	283	 90.039	211	 92.189	402	6.325	282	12.58	358	 1.793	497658	331192	1726843
R4	ARK  	Adrien Burdet                       	11	13	334	67.345	280	 90.066	311	 90.295	370	6.508	314	12.46	367	 1.734	564209	331580	 260403
R4	ARK  	Melvin Manuel                       	 8	13	414	60.456	382	 88.056	346	 89.729	417	6.218	389	12.24	451	 1.267	521657	331382	 990830
R4	ARK  	Jose Alonso                         	 1	 1	428	59.551	423	 86.959	401	 88.500	385	6.402	366	12.30	   	      	385327	333053	1253437
R4	ARK  	Hunter Harrison                     	 4	 4	438	58.998	410	 87.308	408	 88.403	432	6.115	362	12.31	443	 1.339	488396	331189	1490478
R4	ARK  	Manuel Melvin                       	 1	 3	440	58.664	450	 86.338	378	 89.060	410	6.254	382	12.25	   	      	520932	331206	 990830
R4	ARK  	Avery Zavala                        	 3	 4	486	54.340	447	 86.454	441	 87.789	463	5.961	480	11.79	   	      	562303	331202	 169293
R4	ARK  	Enrique Paya                        	 6	14	492	53.710	481	 85.270	459	 87.272	506	5.619	420	12.11	   	      	488397	331201	1029927
R4	ARK  	Riccardo Trione                     	 1	 0	502	52.632	420	 87.045	448	 87.612	   	     	471	11.83	   	      	564210	      	 276657
R4	ARK  	Josh Bortnick                       	 3	 3	518	50.754	466	 85.821	480	 86.321	505	5.624	566	11.19	   	      	391674	331207	2597655
R4	ARK  	Corey Clarke                        	 0	 1	593	45.250	610	 52.194	540	 84.389	   	     	555	11.34	   	      	513049	      	2670634
R4	ARK  	Foster Rogers                       	 1	 1	597	44.881	579	 79.468	580	 81.495	   	     	563	11.26	   	      	562302	      	  85592
R4	BEL  	Marko Ilic                          	 9	 5	272	72.718	281	 90.040	193	 92.480	328	6.664	371	12.29	229	 2.510	417735	332469	 165650
R4	BEL  	Arthur Toledo                       	 9	 3	357	65.246	403	 87.519	361	 89.469	375	6.456	467	11.85	199	 2.715	520668	332470	 367978
R4	BEL  	Alfred Wallin                       	 9	 3	467	55.863	547	 82.495	559	 83.263	529	5.470	523	11.53	198	 2.751	565794	332474	 277419
R4	BEL  	Tomas Luis                          	 6	 8	476	54.998	514	 83.986	505	 85.529	459	5.973	376	12.26	412	 1.541	565792	332471	1948136
R4	BEL  	Diego Castro                        	 7	 7	483	54.497	529	 83.614	507	 85.414	451	6.023	504	11.67	320	 1.987	565793	332473	1813231
R4	BEL  	Taisei Miyamoto                     	 6	 6	513	51.136	536	 83.421	519	 85.114	478	5.871	547	11.40	383	 1.695	508639	332472	1041962
R4	BEL  	Jake Briggs                         	 1	 0	564	46.864	580	 79.417	585	 81.283	520	5.532	530	11.49	   	      	392703	332590	 928362
R4	CLEV 	Nico Mostardi                       	 6	 4	249	74.743	218	 91.460	202	 92.391	278	6.871	318	12.45	264	 2.329	435062	331960	  96734
R4	CLEV 	Matthew Terry                       	15	 4	279	71.656	299	 89.769	262	 91.265	309	6.739	413	12.15	183	 2.923	457113	331961	  77297
R4	CLEV 	Luke Phillips                       	17	 4	317	68.484	342	 88.998	363	 89.450	353	6.568	362	12.31	196	 2.826	441492	331962	  89005
R4	CLEV 	Maxime Mareschal-Hay                	17	 5	392	62.155	405	 87.459	429	 87.958	429	6.149	434	12.07	240	 2.452	565223	331963	 170849
R4	CLEV 	clark bilinovich                    	 9	 6	501	52.795	506	 84.225	524	 84.976	492	5.769	530	11.49	339	 1.907	486440	331964	  98281
R4	CLEV 	Jack Santilli                       	 4	 2	555	47.839	592	 77.676	603	 78.784	575	4.751	601	10.69	313	 2.012	448806	335058	  42200
R4	CLEV 	Kade Mindry                         	 4	 4	570	46.572	581	 79.406	588	 81.143	568	5.045	608	10.63	369	 1.732	520822	332431	1379487
R4	CLEV 	Raul Teichmann                      	 3	 4	581	46.022	560	 81.508	569	 82.606	555	5.201	572	11.11	   	      	486443	331966	1303473
R4	CLEV 	Juandedios Abboud                   	 7	 9	582	45.853	571	 80.018	578	 81.589	573	4.829	586	10.98	420	 1.504	565222	332367	1610128
R4	CLEV 	Austin Staiger                      	 1	 2	628	42.626	604	 74.295	613	 76.661	   	     	624	 9.98	   	      	565224	      	 141124
R4	DEP  	Vito Tonejc                         	13	 5	214	78.037	213	 91.478	192	 92.490	300	6.781	353	12.34	118	 4.231	488653	332580	 189837
R4	DEP  	Boris Spanjaard                     	12	 6	455	57.021	457	 86.184	454	 87.484	481	5.836	471	11.83	312	 2.020	453771	333236	 199927
R4	DEP  	Tamas Zador                         	 3	 3	479	54.827	440	 86.506	429	 87.958	491	5.771	452	11.97	449	 1.312	465846	332582	 253966
R4	DEP  	Luuk Wassener                       	11	 6	480	54.656	497	 84.692	512	 85.215	501	5.646	537	11.46	280	 2.182	462201	332866	1887485
R4	DEP  	Christopher Casati                  	 8	11	484	54.461	453	 86.297	416	 88.256	457	5.977	502	11.68	   	      	395681	332584	  77311
R4	DEP  	Tripp Tuff                          	14	 5	487	54.337	494	 84.763	532	 84.770	526	5.477	528	11.50	272	 2.244	458939	332588	 201357
R4	DEP  	Fran Tonejc                         	 8	 8	512	51.345	492	 84.885	502	 85.653	490	5.775	539	11.45	418	 1.508	458075	332586	  65505
R4	DEP  	Phasu Sirinit                       	 1	 3	607	43.977	603	 74.333	609	 77.802	570	4.926	582	11.00	   	      	566443	335207	 119353
R4	ETSU 	Dimitri Badra                       	17	 5	125	87.287	138	 93.162	148	 93.360	129	7.539	191	12.82	 66	10.521	497676	331311	 275310
R4	ETSU 	Frazier Rengifo                     	13	 8	270	72.913	284	 90.029	267	 91.131	251	7.008	342	12.36	224	 2.553	444925	331309	 962412
R4	ETSU 	Juan Lugo                           	 9	 6	368	64.288	364	 88.438	390	 88.827	352	6.570	405	12.18	287	 2.153	428171	333087	2149777
R4	ETSU 	Yusuf Khamis                        	 0	 1	401	61.556	431	 86.691	360	 89.493	295	6.812	405	12.18	   	      	485936	331852	 303996
R4	ETSU 	Thiago Pernas                       	13	 9	412	60.704	415	 87.185	398	 88.577	383	6.409	395	12.21	375	 1.708	520624	331315	1228337
R4	ETSU 	Juan Zabala                         	 7	 7	465	56.269	469	 85.650	491	 86.082	485	5.811	442	12.03	324	 1.960	562576	331317	 802582
R4	ETSU 	Miguel Este                         	11	 5	485	54.426	502	 84.340	525	 84.955	497	5.699	523	11.53	287	 2.153	405365	331307	 115637
R4	ETSU 	Milo Bargeron                       	 7	11	500	52.911	495	 84.741	472	 86.756	479	5.866	480	11.79	431	 1.408	562575	331320	1884477
R4	ETSU 	Dylan Bednarczyk                    	 2	 6	529	49.686	503	 84.329	502	 85.653	523	5.504	539	11.45	   	      	512745	331313	  83220
R4	FDU  	Mehdi Dhouib                        	 6	 2	425	59.732	482	 85.266	460	 87.172	445	6.071	490	11.75	219	 2.598	486416	334058	2634528
R4	FDU  	Teodors Pukse                       	 4	 3	506	52.360	478	 85.415	458	 87.290	511	5.599	526	11.51	417	 1.520	511312	335290	 271148
R4	FDU  	Maciej Autuch                       	 5	 5	567	46.784	589	 78.684	594	 80.068	550	5.223	606	10.64	366	 1.742	387072	334064	1732330
R4	FDU  	Youssef Sader                       	 5	 5	585	45.619	590	 77.931	592	 80.221	576	4.721	614	10.46	385	 1.677	448006	334062	 252723
R4	FDU  	Andris Gudins                       	 4	 5	589	45.463	561	 81.355	560	 83.226	572	4.836	594	10.87	452	 1.260	412179	334060	1010862
R4	FDU  	Arjun Sriram                        	 1	 1	614	43.318	599	 75.601	604	 78.663	   	     	601	10.69	   	      	567728	      	 795521
R4	FDU  	Niclas Pietsch                      	 0	 2	617	43.171	597	 76.168	606	 78.240	590	3.779	613	10.48	   	      	441687	343530	 109197
R4	FDU  	Moric Budinszky                     	 2	 5	625	42.799	602	 74.411	610	 77.789	589	3.988	625	 9.96	   	      	393587	334844	 200745
R4	FDU  	Younes Adnane                       	 1	 1	629	42.587	606	 73.360	618	 75.071	   	     	619	10.31	   	      	567727	      	 274971
R4	FDU  	Andrei Oprisor                      	 1	 1	632	42.461	601	 74.615	621	 73.626	   	     	628	 9.61	   	      	511311	      	 272814
R4	FDU  	Eduardo Cabral                      	 0	 1	635	42.293	610	 52.194	623	 53.927	591	3.660	629	 9.60	   	      	486414	334944	 229250
R4	GCU  	Valentin Lang                       	 8	11	356	65.426	338	 89.030	245	 91.631	393	6.380	353	12.34	430	 1.416	424781	331743	1707639
R4	GCU  	Luis Mariano Argote                 	 7	 6	418	60.190	417	 87.087	388	 88.896	423	6.168	431	12.08	339	 1.907	564218	332493	1542330
R4	GCU  	Jonathan Da Silva                   	 7	 7	511	51.556	528	 83.629	516	 85.151	521	5.523	508	11.65	370	 1.726	564222	331859	 261002
R4	GCU  	Frederick Grant                     	 9	 8	517	51.001	541	 82.813	547	 83.883	493	5.728	484	11.78	400	 1.596	411392	331748	1887235
R4	GCU  	Jiri Novak                          	 8	10	525	49.978	532	 83.532	517	 85.145	514	5.585	539	11.45	411	 1.548	564214	331746	 794406
R4	GCU  	Justin Cvitanovic                   	 4	15	532	49.318	519	 83.834	486	 86.210	545	5.259	537	11.46	   	      	400016	331744	 246975
R4	GCU  	Stanislas De Samucewicz             	 0	 1	544	48.654	554	 81.953	570	 82.592	   	     	420	12.11	   	      	564223	      	 273229
R4	GCU  	Loic Van Zeggelaar                  	 1	 5	577	46.210	567	 80.686	566	 82.701	525	5.490	590	10.91	   	      	564221	331751	1416624
R4	GCU  	Maxim Kirsch                        	 0	 1	590	45.426	562	 81.313	577	 81.825	552	5.212	597	10.73	   	      	514989	331864	 680944
R4	GCU  	Oliver Boleratzky                   	 1	 0	595	45.028	508	 84.174	582	 81.340	   	     	631	 9.58	   	      	564219	      	 149958
R4	GCU  	Wolmar Boris-Moller                 	 0	 9	600	44.591	582	 79.253	575	 82.263	581	4.315	593	10.89	   	      	564220	331750	1158562
R4	GCU  	Wyatt Anderson                      	 0	 1	620	43.020	596	 76.547	607	 78.134	   	     	617	10.43	   	      	564224	      	1926421
R4	MONM 	William Cooke Wharton               	 9	 5	366	64.429	324	 89.344	341	 89.838	413	6.234	480	11.79	260	 2.361	567768	334057	 964857
