seed	team	player	wins	losses	cmpRnk	cmp	trnRnk	trn	slamRnk	slam	masseyRnk	massey	utrRnk	utr	itaRnk	ita	r2Id	masseyId	utrId
R2	MICH 	Bella Lorenzini              	 7	 0	141	85.767	200	 89.364	203	 90.830	 43	7.953	198	10.07	169	 2.857	427820	337115	 773165
R2	MICH 	Alyvia Jones                 	 8	 6	193	80.600	194	 89.559	175	 91.480	155	7.151	192	10.10	272	 2.085	419567	337119	  76994
R2	MICH 	Andrea Cerdan                	13	 9	198	80.127	188	 89.600	153	 91.869	162	7.131	198	10.07	336	 1.791	510627	337106	 224544
R2	MICH 	Nicole Hammond               	 5	 3	328	67.788	367	 84.957	360	 87.187	288	6.383	294	 9.68	310	 1.900	510628	337109	1618807
R2	MICH 	Merri Kelly                  	 6	 2	343	66.428	397	 83.892	388	 86.260	341	6.047	383	 9.18	212	 2.474	564382	337098	2563240
R2	MICH 	Anca Craciun                 	 0	 2	510	52.035	552	 63.690	491	 80.692	466	5.044	500	 8.13	   	      	487211	337122	 215737
R2	MISS 	Sabina Machalova             	15	10	 53	94.858	 59	 93.156	 43	 95.112	 94	7.480	 58	10.60	 26	19.631	428629	336745	2170423
R2	MISS 	Tiphanie Fiquet              	15	 8	 70	92.370	 88	 92.263	 76	 93.804	106	7.416	 48	10.65	 76	 6.488	513436	336747	 202352
R2	MISS 	Tereza Janatova              	11	 5	116	88.180	136	 90.883	128	 92.519	128	7.249	109	10.36	 95	 4.986	418519	337133	1890094
R2	MISS 	Anna Vrbenska                	10	 4	178	82.203	179	 89.844	208	 90.706	125	7.259	169	10.18	227	 2.423	461316	337365	  54344
R2	MISS 	Reka Zadori                  	13	10	280	72.026	284	 87.215	281	 88.876	260	6.555	215	10.01	384	 1.553	562104	336749	1725664
R2	MISS 	Elysia Pool                  	 3	 3	294	70.656	303	 86.751	274	 89.012	265	6.509	246	 9.88	   	      	562105	336752	 278257
R2	MISS 	Lillian Gabrielsen           	 9	10	317	68.608	297	 86.848	298	 88.390	324	6.140	274	 9.75	388	 1.532	562107	336751	1695237
R2	MISS 	Alexa Bortles                	 3	10	387	63.663	353	 85.441	320	 87.993	393	5.706	355	 9.40	   	      	391673	336744	  52095
R2	MISS 	Kelsey Mize                  	 3	10	432	59.717	403	 83.762	397	 86.099	441	5.336	374	 9.27	   	      	521390	336755	1762843
R2	MISS 	Eesha Gudiseva               	 2	 1	481	54.956	387	 84.296	448	 83.480	   	     	502	 8.12	   	      	562106	      	 100087
R2	MISS 	Grace Anne Jones             	 0	 1	520	51.341	539	 63.743	549	 66.212	490	4.698	468	 8.53	   	      	485316	336756	 100207
R2	NW   	Maria Shusharina             	10	14	 74	92.086	 73	 92.707	 53	 94.797	 85	7.571	 80	10.45	118	 3.923	564566	337118	 270797
R2	NW   	Clarissa Hand                	15	 8	107	88.808	106	 91.509	 96	 93.153	105	7.417	166	10.19	 99	 4.820	486604	337094	  77519
R2	NW   	Julie Byrne                  	12	11	162	83.569	150	 90.530	 92	 93.271	118	7.313	192	10.10	383	 1.557	394328	337121	1712040
R2	NW   	Briana Crowley               	17	 8	186	81.409	186	 89.625	173	 91.534	132	7.244	172	10.16	304	 1.926	513284	337096	2105431
R2	NW   	Christina Hand               	12	 5	264	73.495	322	 86.344	307	 88.236	234	6.690	268	 9.78	211	 2.479	513285	337103	2129589
R2	NW   	Caroline Pozo                	13	 8	276	72.689	260	 87.762	255	 89.500	223	6.769	297	 9.67	346	 1.757	442770	337107	1711925
R2	NW   	Hannah McColgan              	 6	 5	312	68.799	352	 85.466	332	 87.736	251	6.595	317	 9.58	318	 1.874	486608	337111	1711832
R2	NW   	Inci Ogut                    	 0	 1	500	53.285	546	 63.741	551	 66.211	420	5.509	438	 8.82	   	      	438075	337101	2564971
R2	NW   	Zoe Spence                   	 0	 2	540	49.961	549	 63.733	553	 66.202	   	     	485	 8.42	   	      	564564	      	2687953
R2	ODU  	Yulia Starodubsteva          	11	 1	 68	92.557	 83	 92.333	 93	 93.246	 59	7.755	109	10.36	 46	11.963	454355	338002	2559746
R2	ODU  	Holly Hutchinson             	 7	 9	 90	90.239	 79	 92.446	 49	 94.928	159	7.146	160	10.21	 90	 5.397	417525	337363	2095027
R2	ODU  	Tatsiana Sasnouskaya         	13	 2	103	89.249	135	 90.888	127	 92.523	 77	7.598	160	10.21	 68	 7.777	521178	337367	 276270
R2	ODU  	Alexandra Viktorovich        	 7	 5	300	70.066	351	 85.506	343	 87.552	320	6.182	261	 9.81	239	 2.384	515766	337528	1638771
R2	ODU  	Brooke Pilkington            	 6	 5	316	68.670	337	 85.883	329	 87.821	284	6.409	287	 9.71	334	 1.804	492332	337368	  33339
R2	ODU  	Alesya Yakubovich            	 6	 9	326	67.894	310	 86.604	295	 88.514	290	6.371	320	 9.56	   	      	497554	337366	 203616
R2	ODU  	Shahar Biran                 	 4	 4	409	61.945	372	 84.763	373	 86.656	365	5.886	392	 9.13	   	      	515765	337364	  89951
R2	OKLA 	Dana Guzman                  	19	 2	 37	96.561	 41	 94.228	 44	 94.990	 23	8.238	 20	10.85	 58	 9.211	564055	337158	 490206
R2	OKLA 	Carmen Corley                	17	15	 80	91.820	 92	 92.110	 71	 94.008	 98	7.475	 97	10.40	 59	 9.203	521320	336650	1430009
R2	OKLA 	Ivana Corley                 	20	13	 92	90.151	112	 91.298	120	 92.725	126	7.254	 76	10.46	 72	 6.900	490901	336653	  72048
R2	OKLA 	Martina Cappuro              	12	 8	156	83.791	166	 90.233	149	 91.981	110	7.361	125	10.30	329	 1.844	489368	337155	1898429
R2	OKLA 	Marcelina Podlinksa          	13	 6	175	82.410	205	 89.278	216	 90.459	165	7.101	172	10.16	134	 3.477	511015	337159	1713429
R2	OKLA 	Kianah Motosono              	17	15	277	72.577	239	 88.313	261	 89.370	261	6.553	261	 9.81	365	 1.652	490922	336651	 139966
R2	OKLA 	Camila Romero                	 1	 1	355	65.458	361	 85.227	312	 88.145	313	6.230	347	 9.43	   	      	446762	339644	2512314
R2	SCAR 	Mia Horvit                   	11	 9	 43	95.961	 52	 93.625	 33	 95.760	 58	7.784	 40	10.69	 27	18.779	416702	336842	  41792
R2	SCAR 	Megan Davies                 	12	 8	 69	92.413	 82	 92.409	 83	 93.574	 90	7.528	 76	10.46	 54	10.261	400669	336843	 981292
R2	SCAR 	Emma Shelton                 	13	11	 96	89.677	122	 91.167	112	 92.861	110	7.361	104	10.38	 75	 6.554	513315	336844	  99350
R2	SCAR 	Silvia Chinellato            	12	12	161	83.572	162	 90.305	160	 91.693	155	7.151	136	10.29	219	 2.468	396955	336840	  66301
R2	SCAR 	Allie Gretkowski             	 7	12	296	70.447	275	 87.404	270	 89.107	307	6.265	246	 9.88	   	      	564249	337161	1905349
R2	SCAR 	Ana Luiza Cruz               	 5	 6	338	67.096	315	 86.469	335	 87.660	269	6.475	338	 9.47	   	      	513311	337162	1618840
R2	SCAR 	Elise Mills                  	 3	 9	397	63.033	380	 84.563	362	 87.147	404	5.620	309	 9.62	   	      	513314	336845	 920935
R2	SCAR 	Gabriela Martinez Asensi     	 1	 6	471	56.274	450	 81.160	458	 82.760	455	5.135	424	 8.91	   	      	513313	336846	2606629
R2	SCAR 	Corina Spasojevic            	 0	 5	478	55.139	539	 63.743	455	 82.980	416	5.517	443	 8.79	   	      	561915	336839	2532130
R2	SCAR 	Lindsay Tulenko              	 0	 5	519	51.451	551	 63.707	523	 78.293	446	5.296	522	 7.83	   	      	561913	336841	 121813
R2	SCAR 	Kendall Couch                	 0	 2	535	50.611	550	 63.722	554	 66.201	476	4.914	504	 8.08	   	      	513310	336947	1652218
R2	STAN 	Michaela Gordon              	10	 7	 39	96.417	 34	 94.515	 21	 96.589	 92	7.515	 29	10.78	 31	17.676	411023	339967	2436066
R2	STAN 	Angelica Blake               	 7	 3	 51	94.941	 36	 94.504	 50	 94.905	 69	7.657	 29	10.78	 92	 5.371	512400	341387	1708888
R2	STAN 	Sara Choy                    	13	 4	143	85.108	146	 90.558	174	 91.517	116	7.325	104	10.38	239	 2.384	491827	339973	2589964
R2	STAN 	Ana Geller                   	 8	 4	150	84.425	167	 90.213	154	 91.835	215	6.823	 85	10.44	195	 2.618	567857	339971	 293355
R2	STAN 	Emily Arbuthnott             	 8	 8	152	84.198	129	 91.012	119	 92.732	203	6.896	101	10.39	313	 1.885	386389	340264	2696401
R2	STAN 	Emma Higuchi                 	16	 3	177	82.229	203	 89.288	228	 90.182	134	7.238	152	10.23	188	 2.679	415584	339969	  45820
R2	STAN 	Janice Shin                  	 6	 2	253	74.321	263	 87.694	271	 89.099	263	6.526	281	 9.72	212	 2.474	451437	339975	 932718
R2	STAN 	Niluka Madurawe              	 5	 1	256	74.177	273	 87.465	313	 88.143	249	6.619	242	 9.90	223	 2.443	491828	340265	  66917
R2	STAN 	India Houghton               	 3	 0	283	71.757	245	 88.023	287	 88.716	   	     	141	10.28	342	 1.771	567858	      	1719842
R2	TENN 	Rebeka Mertena               	15	15	 99	89.649	121	 91.172	107	 92.983	141	7.203	 93	10.42	 70	 7.452	497199	336748	 192701
R2	TENN 	Carly Briggs                 	16	15	101	89.582	107	 91.482	 97	 93.149	135	7.235	146	10.25	 60	 8.887	521055	336746	  96464
R2	TENN 	Daria Kuczer                 	25	 8	104	89.182	110	 91.334	151	 91.916	 82	7.591	 80	10.45	136	 3.407	561887	336754	  87284
R2	TENN 	Eleonora Molinaro            	 3	10	138	86.225	132	 90.948	106	 93.003	213	6.829	187	10.12	 89	 5.458	561885	339024	 158276
R2	TENN 	Johanna Silva                	13	10	212	78.596	214	 89.112	214	 90.508	168	7.088	178	10.15	328	 1.846	451882	336743	  58352
R2	TENN 	Tenika McGiffin              	21	11	220	78.115	206	 89.277	189	 91.183	201	6.902	172	10.16	373	 1.611	431615	336737	 109229
R2	TENN 	Esther Adeshina              	 8	 6	315	68.673	311	 86.583	304	 88.320	329	6.114	317	 9.58	306	 1.924	561882	336742	 221210
R2	TENN 	Callie Creath                	 9	 8	325	67.908	317	 86.443	326	 87.859	322	6.144	275	 9.74	372	 1.623	516316	336750	  96550
R2	TENN 	Julie Ball                   	 2	 1	388	63.579	391	 84.087	371	 86.746	370	5.866	297	 9.67	   	      	516317	336997	1712438
R2	TTU  	Margarita Skriabina          	18	 2	 62	93.219	 76	 92.542	103	 93.058	 45	7.925	 55	10.61	 74	 6.635	515922	337012	1880726
R2	TTU  	Lisa Mays                    	12	 9	 98	89.670	103	 91.569	 66	 94.123	124	7.267	109	10.36	128	 3.545	515909	337010	1701918
R2	TTU  	Kaitlin Staines              	10	13	157	83.691	159	 90.346	142	 92.225	233	6.699	215	10.01	102	 4.659	561654	336807	2540302
R2	TTU  	Nell Miller                  	18	11	167	83.041	171	 90.072	157	 91.760	180	7.025	152	10.23	191	 2.656	485226	336806	1033847
R2	TTU  	Olivia Peet                  	12	 7	207	79.142	208	 89.196	210	 90.633	182	7.009	178	10.15	279	 2.033	485229	337014	 219031
R2	TTU  	Kailey Evans                 	 5	 3	246	74.638	262	 87.717	243	 89.959	220	6.787	225	 9.99	333	 1.810	562250	336804	 154361
R2	TTU  	Metka Komac                  	12	 6	274	72.823	254	 87.908	278	 88.907	239	6.658	305	 9.65	288	 1.980	564407	337013	 276743
R2	TTU  	Bojana Marinkov              	 4	 6	350	65.642	347	 85.515	350	 87.363	349	6.005	281	 9.72	   	      	520627	337015	1710715
R2	TTU  	Olivia Mikkelson             	 3	 1	452	57.956	392	 84.085	339	 87.609	   	     	464	 8.58	   	      	561653	      	2690672
R2	TTU  	Camryn Stepp                 	 2	 5	501	53.279	477	 79.059	480	 81.811	478	4.901	506	 8.07	   	      	561655	336805	 371582
R2	UK   	Akvilė Paražinskaitė         	20	11	 56	94.590	 53	 93.606	 54	 94.761	 81	7.592	 80	10.45	 25	19.849	439682	336783	1885635
R2	UK   	Lesedi Jacobs                	13	 8	109	88.662	111	 91.311	126	 92.527	114	7.347	125	10.30	 94	 4.996	418303	336771	  53800
R2	UK   	Carlota Molina Megias        	13	13	196	80.346	176	 89.938	161	 91.690	227	6.741	194	10.09	235	 2.400	511330	336759	 199156
R2	UK   	Salsa Aher                   	 9	 3	291	71.088	326	 86.208	348	 87.394	319	6.189	275	 9.74	203	 2.534	561992	336787	 260998
R2	UK   	Carla Girbau                 	12	15	303	69.504	282	 87.254	272	 89.093	296	6.341	289	 9.70	   	      	511331	336785	2095865
R2	UK   	Elizabeth Stevens            	 6	15	323	67.999	299	 86.805	293	 88.573	332	6.085	287	 9.71	   	      	561996	336761	  96667
R2	UK   	Fiona Arrese                 	11	10	329	67.731	286	 87.111	316	 88.103	330	6.104	297	 9.67	395	 1.491	561993	336946	2659649
R2	UK   	Ana Tkachenko                	 2	 4	351	65.597	340	 85.767	333	 87.714	334	6.082	317	 9.58	   	      	491996	336769	1356863
R2	UK   	Maialen Morante              	 9	 7	366	64.997	328	 86.150	366	 86.958	337	6.064	369	 9.29	352	 1.726	511332	336767	1949540
R2	UK   	Diana Tkachenko              	 1	 0	423	60.664	467	 80.185	451	 83.121	352	6.002	316	 9.59	   	      	457873	337976	 364491
R2	VANDY	Christina Rosca              	14	 5	 54	94.756	 51	 93.666	 62	 94.396	 57	7.799	 55	10.61	 40	14.484	446912	337211	  39371
R2	VANDY	Anessa Lee                   	17	 8	158	83.679	172	 90.023	169	 91.574	151	7.169	136	10.29	194	 2.637	561902	336734	1478359
R2	VANDY	Amanda Meyer                 	 8	 5	169	82.992	187	 89.617	191	 91.127	161	7.134	219	10.00	113	 4.135	432850	336732	  77500
R2	VANDY	Emma Kurtz                   	11	17	171	82.724	169	 90.165	140	 92.254	225	6.757	194	10.09	149	 3.053	424044	336736	  77397
R2	VANDY	Anna Ross                    	 8	11	205	79.293	204	 89.284	178	 91.437	231	6.723	178	10.15	255	 2.201	511683	337209	2154335
R2	VANDY	Marcella Cruz                	16	10	215	78.383	221	 88.860	233	 90.088	205	6.886	172	10.16	260	 2.133	511682	336738	2492659
R2	VANDY	Holly Staff                  	14	13	229	76.811	210	 89.176	202	 90.874	219	6.790	208	10.04	347	 1.751	561901	336740	 246701
R2	VANDY	Dasha Kourkina               	 5	 4	309	69.044	316	 86.455	284	 88.777	308	6.261	281	 9.72	366	 1.645	511685	336838	  96584
R2	WAKE 	Carolyn Campana              	 9	 6	 29	97.015	 22	 95.163	 22	 96.507	 53	7.834	 66	10.55	 14	28.610	509935	339199	  66827
R2	WAKE 	Anna Campana                 	 6	12	130	87.199	157	 90.406	102	 93.067	200	6.906	219	10.00	 49	11.515	509929	337232	1618799
R2	WAKE 	Anna Brylin                  	15	 8	132	86.951	108	 91.442	129	 92.509	 94	7.480	109	10.36	265	 2.105	485841	337234	  77545
R2	WAKE 	Eliza Omirou                 	10	10	237	75.703	230	 88.476	230	 90.172	216	6.812	236	 9.95	314	 1.884	438453	338715	  79773
R2	WAKE 	Casie Wooten                 	13	 8	260	73.865	261	 87.747	277	 88.908	181	7.017	261	 9.81	357	 1.704	563738	337236	2295843
R2	WAKE 	Brooke Killingsworth         	 8	16	290	71.137	276	 87.392	239	 89.983	295	6.342	258	 9.82	399	 1.475	563737	337233	 126005
R2	WAKE 	Peyton Pesavento             	 4	 6	354	65.477	333	 86.021	327	 87.850	321	6.169	349	 9.42	   	      	485842	337235	1617595
R2	WAKE 	Madeleine Lynch              	 2	 1	398	62.688	389	 84.189	404	 85.854	328	6.122	349	 9.42	   	      	509930	337237	2092343
R2	WAKE 	Maryam Ahmad                 	 1	 1	476	55.476	434	 82.404	433	 84.266	   	     	437	 8.83	   	      	563739	      	1620314
R3	ARK  	Indianna Spink               	15	 8	 67	92.653	 75	 92.561	 68	 94.058	103	7.427	 97	10.40	 42	13.819	561985	336670	 273305
R3	ARK  	Martina Zerulo               	 4	 1	108	88.799	 72	 92.717	 98	 93.135	 84	7.585	 74	10.47	   	      	466140	336808	2608080
R3	ARK  	Kelly Keller                 	12	10	153	84.166	144	 90.603	114	 92.802	195	6.933	121	10.32	257	 2.193	511740	336665	2521764
R3	ARK  	Tatum Rice                   	12	12	218	78.231	183	 89.647	187	 91.210	222	6.772	225	 9.99	286	 1.995	445260	336642	  76928
R3	ARK  	Morgan Cross                 	14	14	284	71.600	256	 87.884	264	 89.324	281	6.426	242	 9.90	   	      	561986	336634	 246658
R3	ARK  	Laura Rijkers                	 8	 8	348	66.063	300	 86.779	324	 87.888	348	6.011	353	 9.41	377	 1.596	497875	337645	1313617
R3	ARK  	Jackie Carr                  	 5	 6	381	64.086	354	 85.431	364	 87.057	356	5.964	324	 9.54	   	      	395394	336631	1885695
R3	ARK  	Lauren Alter                 	11	14	391	63.513	350	 85.509	346	 87.473	369	5.868	360	 9.37	   	      	489375	336649	 197547
R3	ARK  	Presley Southerland          	 3	 5	495	53.582	479	 78.843	479	 81.863	459	5.104	509	 8.00	   	      	561987	336637	 996005
R3	ARK  	Claire Slaughter             	 3	 7	498	53.481	476	 79.196	485	 81.286	482	4.862	487	 8.38	   	      	511738	336639	 104519
R3	BALL 	Emma Peeler                  	11	11	344	66.424	304	 86.746	247	 89.749	378	5.812	374	 9.27	   	      	514948	337600	  97462
R3	BALL 	Mariya Polishchuk            	15	 7	377	64.432	376	 84.665	357	 87.211	355	5.970	362	 9.34	330	 1.839	565605	337602	 273146
R3	BALL 	Silvia Martinez              	14	 3	393	63.273	452	 80.942	462	 82.527	425	5.468	407	 9.03	185	 2.715	565604	339532	2096107
R3	BALL 	Jessica Braun                	14	 8	394	63.271	368	 84.925	356	 87.234	370	5.866	382	 9.19	361	 1.685	514946	337604	  98429
R3	BALL 	Livia Lukacs                 	10	 3	408	61.996	459	 80.768	463	 82.513	438	5.376	453	 8.67	188	 2.679	489687	337610	 226677
R3	BALL 	Rebecca Herrington           	15	 6	429	60.150	426	 82.689	431	 84.352	426	5.459	440	 8.81	292	 1.960	415306	337608	  83231
R3	BALL 	Amy Kaplan                   	12	 8	457	57.349	448	 81.508	437	 84.010	452	5.166	448	 8.74	356	 1.705	514947	337606	 116559
R3	BALL 	Emily Desai                  	 2	 1	511	51.991	498	 77.744	521	 78.648	498	4.549	491	 8.30	   	      	521590	337836	 212196
R3	BALL 	Martini Bocchi               	 1	 0	529	50.901	513	 76.352	518	 78.977	   	     	504	 8.08	   	      	565602	      	 365694
R3	BALL 	Victoria Sec                 	 2	 0	543	49.753	532	 72.019	543	 73.842	507	4.327	544	 7.18	   	      	450373	340420	  77522
R3	BAMA 	Isabella Harvison            	 5	 3	 59	94.265	 54	 93.452	 64	 94.234	 88	7.547	 40	10.69	 51	10.802	510588	336757	  95716
R3	BAMA 	Alba Cortina-Pou             	15	 7	194	80.508	178	 89.903	197	 91.008	172	7.063	166	10.19	281	 2.014	398952	336777	 980252
R3	BAMA 	Loudmilla Bencheikh          	 2	 5	216	78.376	161	 90.308	138	 92.300	245	6.633	231	 9.97	376	 1.600	568475	340840	 199900
R3	BAMA 	Anne Marie Hiser             	18	10	285	71.356	242	 88.115	254	 89.553	299	6.316	261	 9.81	   	      	561867	336760	2104183
R3	BAMA 	Anna Parkhomenko             	15	11	301	69.798	271	 87.563	275	 88.986	305	6.276	275	 9.74	   	      	561871	336766	 277793
R3	BAMA 	Vanesa Nikolovova            	 4	 4	310	68.989	301	 86.767	296	 88.468	287	6.396	279	 9.73	   	      	561869	336763	 208968
R3	BAMA 	Moka Ito                     	 7	18	313	68.766	293	 86.928	225	 90.295	363	5.901	309	 9.62	   	      	490181	336774	1477058
R3	BAMA 	Sasha Gorchanyuk             	 8	17	367	64.930	343	 85.598	311	 88.148	366	5.878	338	 9.47	   	      	521223	336780	1886616
R3	BAMA 	Sydney Riley                 	13	13	395	63.181	344	 85.594	376	 86.608	375	5.846	347	 9.43	   	      	561872	336770	  52094
R3	BAMA 	Sydney Orefice               	 2	 5	470	56.314	412	 83.391	453	 83.040	411	5.584	516	 7.92	   	      	561870	336788	 126060
R3	FIU  	Komola Umarova               	10	 2	122	87.764	 89	 92.262	 67	 94.113	148	7.176	210	10.02	148	 3.074	493859	339447	1889172
R3	FIU  	Marina Alcaide               	11	 1	124	87.655	123	 91.140	145	 92.089	102	7.441	197	10.08	 80	 6.229	511963	338068	1724321
R3	FIU  	Andjela Skrobonja            	10	 2	203	79.611	235	 88.378	232	 90.092	198	6.908	204	10.06	160	 2.969	564568	338071	 244730
R3	FIU  	Andreea Velcea               	 9	 3	222	77.563	318	 86.435	330	 87.766	289	6.381	125	10.30	150	 3.052	564569	338072	 243044
R3	FIU  	Basak Akbas                  	 5	 5	282	71.801	255	 87.888	218	 90.408	268	6.481	320	 9.56	374	 1.606	493856	338066	  94575
R3	FIU  	Kristina Miletic             	 3	 7	466	56.764	443	 81.657	435	 84.148	460	5.102	424	 8.91	   	      	511966	339449	 141668
R3	FIU  	Francisca Vergara            	 1	 2	525	51.050	518	 75.771	524	 78.265	505	4.357	510	 7.97	   	      	511964	338075	 191789
R3	FUR  	Katarina Kozarov             	23	 1	 10	98.706	  6	 97.392	  7	 97.933	 12	8.388	 48	10.65	 15	26.427	423350	337200	 269978
R3	FUR  	Julia Adams                  	19	 6	126	87.439	130	 90.977	116	 92.760	147	7.185	164	10.20	 86	 5.793	486168	337201	1973223
R3	FUR  	Ellie Schoppe                	20	 4	270	73.108	296	 86.872	344	 87.503	245	6.633	324	 9.54	174	 2.787	564766	337239	1624045
R3	FUR  	Maryann Rompf                	18	 9	298	70.109	279	 87.327	291	 88.637	298	6.321	281	 9.72	351	 1.740	512095	337203	 297502
R3	FUR  	Madison Dillon               	12	13	318	68.400	280	 87.289	269	 89.123	336	6.065	343	 9.46	363	 1.674	497145	337202	 100157
R3	FUR  	Maggie Pate                  	15	 8	341	66.593	335	 85.896	347	 87.449	349	6.005	343	 9.46	299	 1.949	512093	337204	1522752
R3	FUR  	Ilayda Baykan                	 4	 1	445	58.961	445	 81.580	456	 82.795	442	5.334	446	 8.75	291	 1.964	564765	339208	1525834
R3	FUR  	Georgie Walker               	 0	 1	518	51.511	548	 63.738	552	 66.210	468	4.993	471	 8.50	   	      	461689	337205	 956408
R3	ISU  	Miska Kadleckova             	15	 3	114	88.226	100	 91.628	147	 92.002	 76	7.611	125	10.30	162	 2.945	561613	337372	2621858
R3	ISU  	Thasaporn Naklo              	11	 7	133	86.719	126	 91.099	 82	 93.591	153	7.165	146	10.25	179	 2.768	514906	337369	1708919
R3	ISU  	Maty Cancini                 	11	15	240	75.388	216	 88.982	196	 91.018	300	6.310	237	 9.94	300	 1.948	394889	336681	1969556
R3	ISU  	Sofia Cabezas                	13	 4	251	74.465	244	 88.072	292	 88.591	248	6.620	266	 9.80	231	 2.416	565111	337375	2665937
R3	ISU  	Chie Kezuka                  	14	13	299	70.098	253	 87.930	253	 89.588	285	6.398	326	 9.53	   	      	514905	336692	2514918
R3	ISU  	Christin Hsieh               	11	17	352	65.572	306	 86.708	279	 88.906	384	5.764	367	 9.30	   	      	514907	336684	1880718
R3	ISU  	Ting-Pei Chang               	 3	 9	430	59.912	398	 83.864	405	 85.797	433	5.428	369	 9.29	   	      	514909	336696	 199184
R3	ISU  	Ellie Murphy                 	 1	 8	493	53.815	480	 78.822	449	 83.297	492	4.676	493	 8.27	   	      	561614	336694	1784979
R3	JMU  	Daria Afanasyeva             	10	 5	206	79.247	174	 89.990	144	 92.169	241	6.649	305	 9.65	209	 2.513	486159	338896	 972053
R3	JMU  	Kylie Moulin                 	13	 2	239	75.589	266	 87.664	306	 88.288	241	6.649	309	 9.62	143	 3.149	511635	338904	1906624
R3	JMU  	Alexis Franco                	14	 2	259	73.936	292	 86.977	317	 88.068	262	6.551	320	 9.56	155	 3.010	564603	338902	  62216
R3	JMU  	Jona Roka                    	10	 4	267	73.271	241	 88.169	245	 89.909	277	6.442	358	 9.38	233	 2.410	446644	338898	  33300
R3	JMU  	Daniela Voloh                	12	 1	271	73.065	334	 85.913	374	 86.642	267	6.482	327	 9.52	130	 3.497	486161	340493	 151747
R3	JMU  	Natalia Nikolopoulou         	 8	 5	345	66.395	325	 86.272	337	 87.626	373	5.852	390	 9.14	269	 2.095	511631	338900	 190088
R3	JMU  	Amanda Nord                  	 4	 1	414	61.467	422	 82.847	426	 84.553	381	5.783	404	 9.05	307	 1.916	486160	338906	1623637
R3	JMU  	Michelle Los Arcos Balasch   	 1	 0	463	56.985	402	 83.771	439	 83.977	437	5.403	475	 8.49	   	      	497645	341577	2095895
R3	MSST 	Emma Antonaki                	16	 5	 65	92.870	 68	 92.853	 80	 93.711	 83	7.588	136	10.29	 30	17.808	486811	337051	2666454
R3	MSST 	Magda Adaloglou              	12	 6	176	82.236	193	 89.560	176	 91.473	243	6.647	152	10.23	141	 3.242	384278	337049	2630090
R3	MSST 	Tamara Racine                	 9	15	232	76.529	218	 88.968	180	 91.400	254	6.575	258	 9.82	277	 2.036	486813	336781	2058652
R3	MSST 	Valeria Nikolaev             	 2	 1	265	73.428	267	 87.643	248	 89.701	237	6.683	210	10.02	   	      	486812	336772	  50861
R3	MSST 	Sara Lizariturry             	 3	 0	272	73.035	290	 87.021	289	 88.683	317	6.196	152	10.23	353	 1.714	427230	337055	2688681
R3	MSST 	Lilian Poling                	12	11	273	72.974	258	 87.791	267	 89.223	304	6.283	281	 9.72	245	 2.330	561127	336786	  51373
R3	MSST 	Alexandra Mikhailuk          	16	15	279	72.540	238	 88.326	240	 89.973	272	6.471	250	 9.87	   	      	510941	336776	1884708
R3	MSST 	Chloe Cirotte                	11	 6	295	70.571	294	 86.881	328	 87.845	303	6.284	301	 9.66	251	 2.236	561126	337139	2084299
R3	MSST 	Marta Falceto                	11	 8	342	66.548	323	 86.315	340	 87.573	354	5.981	301	 9.66	358	 1.702	510940	336789	 190101
R3	OKST 	Bunyawi Thamchaiwat          	18	 4	 18	97.926	 20	 95.227	 23	 96.287	 33	8.094	 11	10.95	 23	21.362	497414	336799	2530163
R3	OKST 	Alana Wolfberg               	14	10	 71	92.219	 95	 91.980	 79	 93.732	107	7.414	 67	10.54	 53	10.368	513080	336800	  96582
R3	OKST 	Ayumi Miyamoto               	18	10	115	88.212	104	 91.553	113	 92.811	138	7.226	121	10.32	116	 4.018	513082	336802	1538329
R3	OKST 	Dariya Detkovskaya           	16	 8	180	82.039	149	 90.531	171	 91.556	178	7.027	241	 9.91	171	 2.792	513083	336801	2550846
R3	OKST 	Lisa Marie Rioux             	 1	 1	200	79.983	270	 87.564	241	 89.962	189	6.959	 65	10.56	   	      	489667	336798	2531097
R3	OKST 	Lenka Stara                  	13	12	286	71.343	252	 87.932	256	 89.472	276	6.443	270	 9.76	   	      	520711	336797	2528687
R3	OKST 	Daniella Medvedeva           	 8	13	359	65.335	360	 85.247	344	 87.503	342	6.042	294	 9.68	   	      	562307	336803	1621903
R3	OKST 	Draginja Vukovik             	 1	 0	368	64.928	306	 86.708	252	 89.602	   	     	323	 9.55	   	      	564728	      	 227905
R3	OKST 	Lora Boggs                   	 1	 8	541	49.922	528	 73.922	531	 77.011	509	4.313	549	 7.05	   	      	513079	336939	2532335
R3	OKST 	Mary Streller                	 0	 2	547	49.326	539	 63.743	549	 66.212	   	     	530	 7.63	   	      	562692	      	2589253
R3	RICE 	Linda Huang                  	 8	 5	123	87.656	116	 91.276	134	 92.364	177	7.028	124	10.31	 84	 5.825	486224	336818	  81948
R3	RICE 	Victoria Smirnova            	 5	 5	166	83.334	143	 90.638	123	 92.601	204	6.891	198	10.07	181	 2.764	485988	336982	2096729
R3	RICE 	Federica Trevisan            	17	 6	182	81.876	182	 89.649	206	 90.789	253	6.577	261	 9.81	 79	 6.302	562574	336830	2565095
R3	RICE 	Michaela Haet                	 9	12	227	76.928	177	 89.932	163	 91.665	244	6.636	231	 9.97	   	      	412789	336815	 951760
