seed	team	player	wins	losses	cmpRnk	cmp	trnRnk	trn	slamRnk	slam	masseyRnk	massey	utrRnk	utr	itaRnk	ita	r2Id	masseyId	utrId
R3	MEM  	David Stevenson                     	 8	 8	180	81.533	198	 91.731	171	 92.946	283	6.833	241	12.69	 93	 6.295	488571	331776	1030979
R3	MEM  	Oscar Cutting                       	 8	 9	215	78.148	241	 90.924	220	 92.081	266	6.876	292	12.53	121	 4.133	489076	331777	2607244
R3	MEM  	Jeremy Taylor                       	 9	 3	231	76.184	255	 90.541	288	 90.663	222	7.142	241	12.69	195	 2.715	488572	331778	2508457
R3	MEM  	Jan Pallares                        	 6	 8	347	66.232	310	 89.489	285	 90.731	347	6.558	327	12.42	438	 1.342	439402	331775	2379898
R3	MEM  	Pau Fanlo                           	 6	 5	438	58.976	402	 87.397	397	 88.599	445	6.018	408	12.15	401	 1.571	564572	331779	1923197
R3	MEM  	Patrick Sydow                       	 0	 2	572	46.599	606	 52.196	575	 81.610	540	5.230	514	11.58	   	      	488574	334783	 182295
R3	MIA  	Adria Soriano Barrera               	 9	 7	 64	93.357	 60	 95.244	 49	 96.007	 88	7.809	122	13.04	 41	18.589	453605	332875	 749354
R3	MIA  	Bojan Jankulovski                   	10	 5	126	87.510	120	 93.475	124	 93.965	 90	7.778	141	12.95	161	 3.330	418564	332878	1608019
R3	MIA  	Benjamin Hannestad                  	 6	10	251	74.577	208	 91.528	210	 92.234	248	6.981	228	12.72	430	 1.396	514047	332876	  64288
R3	MIA  	Oren Vasser                         	10	 6	329	67.661	333	 89.019	365	 89.335	258	6.911	346	12.36	326	 1.934	566361	332880	 296061
R3	MIA  	Stefan Milicevic                    	 6	10	341	66.665	285	 89.962	275	 90.950	324	6.640	361	12.31	   	      	564318	332877	  79553
R3	MIA  	Franco Aubone                       	 8	10	426	60.010	396	 87.574	393	 88.665	414	6.199	370	12.29	429	 1.399	489589	332879	 191110
R3	MIA  	Stephen Madonia                     	 1	 1	512	51.257	475	 85.306	538	 84.322	412	6.202	582	10.97	   	      	489597	334974	1607974
R3	MICH 	Ondrej Styler                       	12	 7	 56	94.161	 56	 95.383	 43	 96.215	 49	8.135	 27	13.48	213	 2.603	510689	331945	 192733
R3	MICH 	Andrew Fenty                        	16	 9	 80	91.816	 57	 95.375	 35	 96.574	 62	7.984	 80	13.20	371	 1.708	489235	333149	2115646
R3	MICH 	Mattias Siimar                      	16	 7	106	89.016	108	 93.789	 90	 94.688	 64	7.971	108	13.10	238	 2.446	451828	331946	  95508
R3	MICH 	Nick Beaty                          	19	 4	116	88.060	105	 93.876	131	 93.779	 63	7.972	125	13.02	224	 2.525	388880	333148	1884864
R3	MICH 	Patrick Maloney                     	 9	 5	163	83.208	182	 92.106	135	 93.699	173	7.334	111	13.09	283	 2.153	488521	333152	  84891
R3	MICH 	Nino Ehrenschneider                 	 6	 2	211	78.545	207	 91.550	235	 91.671	215	7.189	208	12.76	209	 2.625	564252	333150	 231629
R3	MICH 	Jacob Bickersteth                   	11	 4	234	75.805	206	 91.569	248	 91.471	233	7.068	282	12.56	247	 2.403	564251	331947	  98362
R3	MICH 	Kristofer Siimar                    	 2	 0	243	75.267	300	 89.667	208	 92.251	143	7.452	231	12.71	   	      	451827	333147	1098411
R3	MICH 	Connor Johnston                     	 4	10	441	58.749	430	 86.698	409	 88.401	396	6.299	382	12.25	   	      	419504	333146	  76842
R3	MICH 	Ryan Fu                             	 0	 6	530	49.737	606	 52.196	531	 84.705	488	5.727	455	11.92	   	      	488520	333153	1893152
R3	MICH 	Harrison Brown                      	 0	 3	599	44.841	606	 52.196	619	 54.001	497	5.637	610	10.49	   	      	393097	342903	2628775
R3	MTSU 	Francisco Rocha                     	22	 8	 92	90.838	 83	 94.413	 88	 94.735	120	7.578	139	12.96	 53	14.551	485275	331297	 241439
R3	MTSU 	Stijn Slump                         	17	 8	174	82.325	165	 92.437	174	 92.926	183	7.285	228	12.72	144	 3.595	485279	331306	 141974
R3	MTSU 	Chris Edge                          	15	 6	187	80.787	244	 90.813	224	 92.048	192	7.265	231	12.71	108	 4.295	404287	331818	1366427
R3	MTSU 	Tom Moonen                          	16	16	285	71.402	243	 90.817	207	 92.254	328	6.625	339	12.39	342	 1.884	434366	331303	1740793
R3	MTSU 	Pavel Motl                          	16	11	352	65.741	343	 88.824	338	 89.862	312	6.688	307	12.49	425	 1.442	485271	331299	  74573
R3	MTSU 	Sean Presson                        	 9	 5	379	63.493	359	 88.431	374	 89.142	382	6.383	433	12.04	292	 2.113	515925	331293	1366429
R3	MTSU 	Max Rauch                           	17	10	405	61.198	381	 88.006	381	 89.018	392	6.348	377	12.27	410	 1.538	444277	331301	  95180
R3	MTSU 	Oskar Michalek                      	12	 6	410	60.943	420	 86.981	404	 88.491	405	6.258	402	12.18	329	 1.924	562234	331291	  58918
R3	MTSU 	Patrick Kristensen                  	 6	 2	469	55.647	522	 83.684	525	 84.937	496	5.648	549	11.38	230	 2.474	520552	331295	 141614
R3	MTSU 	Andreas Kramer                      	 6	 7	524	50.088	544	 82.459	530	 84.720	518	5.460	495	11.71	419	 1.481	562235	331289	1609346
R3	NAVY 	Andrew Ton                          	 8	 0	203	79.417	203	 91.598	187	 92.590	239	7.039	351	12.33	116	 4.171	458070	333737	 371373
R3	NAVY 	Derrick Thompson                    	 9	 0	239	75.599	286	 89.905	287	 90.681	294	6.758	309	12.48	116	 4.171	485622	333739	 152416
R3	NAVY 	Gavin Segraves                      	 8	 0	344	66.577	456	 86.152	470	 86.707	377	6.396	445	11.99	116	 4.171	510595	333745	1932367
R3	NAVY 	Jack McBride                        	 5	 0	415	60.644	461	 86.074	522	 85.056	451	5.963	478	11.79	182	 2.914	485626	333747	1042584
R3	NAVY 	Finn Garner                         	 4	 2	474	55.179	460	 86.075	482	 86.290	452	5.957	475	11.81	380	 1.691	510599	333743	 215369
R3	NAVY 	Jake Fishkin                        	 2	 4	552	48.015	535	 83.191	504	 85.432	557	5.042	563	11.20	   	      	485615	333742	  66133
R3	NAVY 	Alexander Panyan                    	 2	 0	604	44.286	562	 80.808	595	 79.828	   	     	606	10.59	   	      	567565	      	 130613
R3	NAVY 	JanOskar Kjellberg                  	 0	 1	611	43.725	606	 52.196	616	 73.895	544	5.194	619	10.24	   	      	485628	335959	  93724
R3	NW   	Steven Forman                       	 6	 2	 63	93.362	 22	 97.321	 31	 96.877	 93	7.739	 75	13.21	271	 2.225	517790	335935	 119876
R3	NW   	Dominik Starý                       	10	 6	120	87.731	 82	 94.429	 59	 95.691	105	7.669	180	12.85	304	 2.050	454369	331618	2682172
R3	NW   	Nick Brookes                        	11	 9	185	80.915	195	 91.767	148	 93.408	151	7.409	146	12.94	398	 1.579	392905	331625	1895121
R3	NW   	Nathan Spear                        	 4	 0	189	80.721	209	 91.524	196	 92.452	174	7.332	141	12.95	265	 2.286	517792	331623	2124545
R3	NW   	Chris Ephron                        	12	 6	192	80.211	202	 91.619	159	 93.228	155	7.393	196	12.81	311	 2.007	405007	331629	 373936
R3	NW   	Presley Thieneman                   	16	 1	201	79.492	232	 91.103	262	 91.289	203	7.237	196	12.81	150	 3.497	564960	331621	2588213
R3	NW   	Simen Bratholm                      	 8	 5	227	76.705	199	 91.729	229	 91.872	186	7.280	268	12.63	302	 2.065	491340	331630	1480562
R3	NW   	Trice Pickens                       	14	10	272	72.754	235	 91.041	202	 92.353	266	6.876	298	12.52	399	 1.578	494875	331627	1550120
R3	NW   	Gleb Blekher                        	 8	 3	322	68.310	374	 88.116	359	 89.481	314	6.676	361	12.31	210	 2.606	564958	331619	2588253
R3	NW   	Abhijeet Joshi                      	 0	 1	561	47.184	606	 52.196	619	 54.001	489	5.702	499	11.69	   	      	419883	333151	  77530
R3	ORE  	Emmanuel Coste                      	11	 6	 79	92.024	 46	 95.813	 46	 96.066	107	7.655	 88	13.17	162	 3.310	491770	332262	 191821
R3	ORE  	Joshua Charlton                     	12	 6	 98	90.107	 95	 94.123	 65	 95.396	116	7.592	 70	13.24	189	 2.884	491768	332261	2661142
R3	ORE  	Jesper Klov-Nilsson                 	17	 3	160	83.362	184	 92.053	188	 92.539	109	7.642	161	12.91	210	 2.606	516990	332266	 215144
R3	ORE  	Quinn Vandecasteele                 	12	 8	219	77.503	227	 91.212	178	 92.731	244	7.016	153	12.92	382	 1.672	565557	332263	 748572
R3	ORE  	Brandon Lam                         	11	 6	311	68.901	298	 89.693	297	 90.553	292	6.774	336	12.40	335	 1.907	516989	332392	1609242
R3	ORE  	Ryoma Matsushita                    	 8	 2	374	63.960	422	 86.949	439	 87.795	426	6.135	412	12.14	187	 2.887	564330	332265	2715844
R3	ORE  	Luke Vandecasteele                  	 9	 8	455	57.141	432	 86.667	427	 88.003	470	5.874	417	12.12	400	 1.573	516991	332264	  85616
R3	ORE  	Nima Movassaghi                     	 0	 1	608	43.990	606	 52.196	582	 81.315	   	     	590	10.87	   	      	565558	      	 102118
R3	UCSB 	Joseph Guillin                      	 9	 2	 51	94.539	 36	 96.340	 25	 97.114	 50	8.133	 83	13.19	130	 3.955	412312	334025	  67495
R3	UCSB 	Victor Krustev                      	11	 3	206	79.007	228	 91.197	228	 91.889	169	7.346	238	12.70	195	 2.715	423713	334027	2608544
R3	UCSB 	Pablo Masjuan                       	10	 4	330	67.639	347	 88.705	361	 89.389	340	6.591	323	12.44	258	 2.355	567459	334031	1162993
R3	UCSB 	Stefano Tsorotiotis                 	 4	 6	411	60.918	366	 88.180	300	 90.516	456	5.937	461	11.88	395	 1.600	567460	334026	2556879
R3	UCSB 	Kai Brady                           	 7	 3	428	59.651	495	 84.660	493	 85.962	442	6.036	479	11.78	207	 2.643	567456	335774	2556010
R3	UCSB 	Joseph Rotheram                     	 6	 5	444	58.443	439	 86.526	438	 87.808	454	5.950	408	12.15	348	 1.833	447179	334029	  61462
R3	UCSB 	Alejandro Vedri                     	 3	 4	472	55.260	454	 86.162	412	 88.380	459	5.911	465	11.85	   	      	512046	334028	1060781
R3	UCSB 	Joshua Williams                     	 1	 1	582	45.996	574	 79.658	580	 81.356	541	5.219	568	11.18	   	      	512047	344250	2149772
R3	UCSB 	Luka Vukmanovic                     	 0	 2	606	44.242	606	 52.196	597	 79.230	576	4.249	576	11.05	   	      	461380	344249	 271957
R3	VCU  	Lleyton Cronje                      	12	 3	100	89.941	104	 93.950	 84	 94.973	113	7.608	141	12.95	 74	 8.200	513983	333950	 185821
R3	VCU  	Charles Bertimon                    	11	 4	170	82.749	185	 92.045	139	 93.620	208	7.215	169	12.89	169	 3.095	497734	333952	 303816
R3	VCU  	Inigo Torre Martin                  	10	 3	210	78.581	231	 91.118	239	 91.619	196	7.250	224	12.73	186	 2.888	458156	333956	1730386
R3	VCU  	Rayane Stable                       	15	 2	226	76.808	248	 90.667	319	 90.176	207	7.229	241	12.69	170	 3.093	497736	333960	 207482
R3	VCU  	Quentin Coulaud                     	10	 6	296	70.376	314	 89.390	270	 91.003	321	6.653	262	12.65	320	 1.960	567901	333954	2114660
R3	VCU  	Timo Zgraggen                       	 9	 1	304	69.621	361	 88.322	360	 89.393	297	6.736	441	12.01	152	 3.449	466151	333958	  93134
R3	VCU  	David Cierny                        	 9	 3	370	64.123	424	 86.815	429	 87.963	387	6.366	433	12.04	195	 2.715	520808	333962	 206857
R3	VCU  	Mario Duron                         	 2	 0	484	54.269	418	 87.036	446	 87.593	   	     	405	12.17	   	      	564690	      	1022463
R3	VT   	Mitch Harper                        	 8	 4	 53	94.374	 35	 96.371	 32	 96.795	 99	7.719	 62	13.27	 82	 7.692	413732	333199	1346115
R3	VT   	Alexandre Ribeiro                   	 5	 7	143	85.813	168	 92.367	153	 93.306	166	7.369	201	12.80	 67	 9.630	445208	331649	1021061
R3	VT   	Matthis Ross                        	 9	14	165	83.158	197	 91.765	162	 93.185	213	7.195	224	12.73	 89	 6.678	521233	331650	1711936
R3	VT   	Hugo Maia                           	14	 8	188	80.781	192	 91.792	204	 92.305	149	7.426	208	12.76	216	 2.597	565404	331651	 241441
R3	VT   	Ryan Fishback                       	13	 8	263	73.309	242	 90.880	277	 90.927	235	7.054	281	12.57	306	 2.034	565408	331645	 107266
R3	VT   	Carlo Donato                        	 6	15	278	72.153	246	 90.687	206	 92.262	326	6.631	339	12.39	299	 2.078	402996	331647	1032831
R3	VT   	Alvaro Ariza                        	10	 7	299	70.099	299	 89.675	321	 90.139	264	6.886	275	12.60	343	 1.863	565402	331656	 302812
R3	VT   	Jordan Chrysostom                   	 1	 1	452	57.381	404	 87.335	483	 86.286	   	     	272	12.61	   	      	565406	      	 148556
R3	VT   	Michael Shepheard                   	 0	 2	554	47.764	606	 52.196	536	 84.420	527	5.404	506	11.64	   	      	511956	334792	2716501
R3	VT   	Ryan Kros                           	 0	 1	605	44.274	606	 52.196	619	 54.001	552	5.073	578	11.02	   	      	423647	331653	1032830
R3	WICH 	Murkel Dellien                      	13	 2	 43	95.649	 43	 95.913	 53	 95.862	 40	8.247	 45	13.37	 38	19.989	401620	332195	1609219
R3	WICH 	Marius Frosa                        	11	 7	166	82.899	136	 93.169	129	 93.791	225	7.109	192	12.82	193	 2.755	408204	331553	  64352
R3	WICH 	Stefan Latinovic                    	 9	12	295	70.387	257	 90.523	223	 92.050	342	6.573	282	12.56	412	 1.521	496917	331555	 273623
R3	WICH 	Nicolas Acevedo                     	12	 8	297	70.338	296	 89.749	285	 90.731	251	6.941	318	12.46	341	 1.897	564226	331556	2699784
R3	WICH 	Ray Lo                              	10	 3	310	68.965	336	 88.947	337	 89.863	310	6.695	378	12.26	217	 2.570	521567	331559	1890004
R3	WICH 	Orel Ovil                           	10	10	360	64.816	323	 89.199	320	 90.157	371	6.420	327	12.42	430	 1.396	485299	331558	  55402
R3	WICH 	Luka Mrsic                          	 9	 6	378	63.501	375	 88.085	391	 88.703	368	6.432	366	12.30	328	 1.933	564227	331561	 253818
R3	WICH 	Alex Richards                       	 1	 0	503	52.309	533	 83.274	509	 85.280	430	6.094	471	11.82	   	      	509154	332364	 379579
R3	WMU  	Jannik Opitz                        	20	 2	121	87.724	 71	 94.756	 85	 94.960	132	7.512	250	12.67	140	 3.713	438559	332203	 156070
R3	WMU  	Peter Kuszynski                     	18	 2	196	79.734	174	 92.241	214	 92.190	179	7.306	309	12.48	166	 3.149	488539	332205	1010648
R3	WMU  	Benjamin George                     	11	 0	353	65.707	457	 86.151	476	 86.436	386	6.370	463	11.86	122	 4.114	565159	333058	 896811
R3	WMU  	Fynn Lohse                          	16	 5	364	64.383	352	 88.617	364	 89.351	359	6.484	421	12.09	296	 2.095	565162	332209	 271471
R3	WMU  	Arjun Honnappa                      	17	 3	383	63.267	406	 87.286	454	 87.385	375	6.404	479	11.78	202	 2.667	514041	332211	 229226
R3	WMU  	Brogan Pierce                       	16	 2	403	61.265	431	 86.676	505	 85.404	428	6.107	538	11.45	174	 3.042	565157	332213	  98334
R3	WMU  	Jackson Boone                       	13	 6	442	58.667	426	 86.770	424	 88.066	446	6.015	447	11.98	335	 1.907	565158	332207	 147602
R3	WMU  	Zac Faveri                          	 2	 0	486	54.194	487	 84.999	487	 86.165	409	6.210	463	11.86	   	      	406010	333057	 932661
R3	WMU  	Joaquin Caballer                    	 1	 1	590	45.570	560	 81.084	562	 82.823	   	     	573	11.09	   	      	565160	      	1963155
R4	AAMU 	Gjorgji Popovski                    	 6	 6	544	48.546	550	 81.948	541	 84.032	549	5.101	569	11.12	388	 1.638	565134	333382	2684891
R4	AAMU 	Panji Setiawan                      	 6	 5	558	47.409	580	 79.017	587	 81.002	568	4.816	586	10.91	355	 1.788	513542	333384	 393773
R4	AAMU 	Divesh Gahlot                       	 3	 1	562	47.087	590	 77.521	596	 79.696	   	     	560	11.24	357	 1.771	569614	335490	 657670
R4	AAMU 	Natiphat Mulada                     	 5	 5	573	46.554	570	 79.900	577	 81.504	565	4.844	608	10.55	386	 1.645	513540	333385	 200688
R4	AAMU 	Rodrigo Arana Rios                  	 1	11	596	44.996	568	 79.915	558	 83.247	580	4.106	610	10.49	   	      	498077	333379	 917850
R4	AAMU 	Fermin Ruiz                         	 0	10	609	43.937	587	 77.906	586	 81.144	584	3.830	614	10.44	   	      	382022	333380	1960248
R4	AAMU 	German Ruiz Crespo                  	 0	 3	619	43.261	594	 76.082	610	 76.591	583	3.960	620	10.10	   	      	513541	333387	2684892
R4	AAMU 	Cheng Chang                         	 1	 4	622	43.056	601	 73.892	612	 75.345	581	4.082	624	 9.73	   	      	498078	334413	 966416
R4	AAMU 	Austin Smith                        	 0	 1	627	42.934	606	 52.196	619	 54.001	   	     	609	10.53	   	      	565135	      	2715419
R4	ARK  	Alex Reco                           	 9	12	144	85.642	133	 93.224	111	 94.243	229	7.098	141	12.95	128	 4.000	444483	331209	2530133
R4	ARK  	Nico Rousset                        	14	12	161	83.317	170	 92.327	180	 92.712	214	7.193	299	12.51	 66	 9.933	513047	331184	 410733
R4	ARK  	Aleksa Bucan                        	10	10	279	71.953	254	 90.549	242	 91.601	302	6.717	318	12.46	294	 2.101	520933	331194	2547670
R4	ARK  	Maxim Verboven                      	 4	16	301	69.989	280	 90.000	219	 92.086	402	6.274	279	12.58	354	 1.793	497658	331192	1726843
R4	ARK  	Adrien Burdet                       	11	13	328	67.842	277	 90.033	312	 90.304	363	6.471	302	12.50	363	 1.734	564209	331580	 260403
R4	ARK  	Melvin Manuel                       	 8	12	404	61.209	378	 88.058	341	 89.821	412	6.202	370	12.29	447	 1.267	521657	331382	 990830
R4	ARK  	Jose Alonso                         	 1	 1	433	59.342	421	 86.960	398	 88.566	372	6.417	397	12.19	   	      	385327	333053	1253437
R4	ARK  	Manuel Melvin                       	 1	 3	436	59.082	450	 86.190	377	 89.061	407	6.237	370	12.29	   	      	520932	331206	 990830
R4	ARK  	Hunter Harrison                     	 4	 4	440	58.766	407	 87.225	411	 88.384	434	6.070	374	12.28	439	 1.339	488396	331189	1490478
R4	ARK  	Avery Zavala                        	 3	 4	488	54.143	445	 86.370	440	 87.784	466	5.890	495	11.71	   	      	562303	331202	 169293
R4	ARK  	Enrique Paya                        	 6	14	489	53.944	481	 85.176	456	 87.290	507	5.572	415	12.13	   	      	488397	331201	1029927
R4	ARK  	Riccardo Trione                     	 1	 0	498	52.974	417	 87.043	442	 87.683	   	     	471	11.82	   	      	564210	      	 276657
R4	ARK  	Josh Bortnick                       	 3	 3	517	50.941	465	 85.744	480	 86.326	501	5.610	566	11.19	   	      	391674	331207	2597655
R4	ARK  	Corey Clarke                        	 0	 1	589	45.573	606	 52.196	537	 84.387	   	     	554	11.32	   	      	513049	      	2670634
R4	ARK  	Foster Rogers                       	 1	 1	594	45.205	575	 79.453	576	 81.533	   	     	563	11.20	   	      	562302	      	  85592
R4	BEL  	Marko Ilic                          	 9	 5	268	73.050	275	 90.050	191	 92.516	303	6.714	397	12.19	225	 2.510	417735	332469	 165650
R4	BEL  	Arthur Toledo                       	 9	 3	355	65.661	398	 87.519	357	 89.530	369	6.426	467	11.84	195	 2.715	520668	332470	 367978
R4	BEL  	Alfred Wallin                       	 9	 3	465	56.105	547	 82.341	555	 83.339	526	5.408	526	11.52	194	 2.751	565794	332474	 277419
R4	BEL  	Tomas Luis                          	 6	 8	475	55.010	513	 83.994	501	 85.596	465	5.899	378	12.26	408	 1.541	565792	332471	1948136
R4	BEL  	Diego Castro                        	 7	 7	477	54.919	524	 83.632	502	 85.506	448	5.974	500	11.67	316	 1.987	565793	332473	1813231
R4	BEL  	Taisei Miyamoto                     	 6	 6	507	51.904	528	 83.469	513	 85.194	473	5.840	530	11.48	379	 1.695	508639	332472	1041962
R4	BEL  	Jake Briggs                         	 1	 0	567	46.897	576	 79.441	579	 81.358	509	5.526	554	11.32	   	      	392703	332590	 928362
R4	CLEV 	Nico Mostardi                       	 6	 4	245	75.249	211	 91.489	195	 92.457	281	6.839	309	12.48	260	 2.329	435062	331960	  96734
R4	CLEV 	Matthew Terry                       	15	 4	276	72.251	292	 89.804	259	 91.339	295	6.750	412	12.14	179	 2.923	457113	331961	  77297
R4	CLEV 	Luke Phillips                       	17	 4	309	69.043	331	 89.043	356	 89.555	336	6.602	374	12.28	192	 2.826	441492	331962	  89005
R4	CLEV 	Maxime Mareschal-Hay                	17	 5	392	62.589	399	 87.516	423	 88.067	422	6.151	436	12.03	236	 2.452	565223	331963	 170849
R4	CLEV 	clark bilinovich                    	 9	 6	496	53.244	502	 84.266	518	 85.089	484	5.748	530	11.48	335	 1.907	486440	331964	  98281
R4	CLEV 	Jack Santilli                       	 4	 2	553	47.964	588	 77.692	599	 78.894	570	4.759	615	10.42	309	 2.012	448806	335058	  42200
R4	CLEV 	Kade Mindry                         	 4	 4	560	47.185	577	 79.422	584	 81.286	555	5.053	602	10.62	365	 1.732	520822	332431	1379487
R4	CLEV 	Raul Teichmann                      	 3	 4	574	46.543	556	 81.537	564	 82.727	543	5.204	571	11.11	   	      	486443	331966	1303473
R4	CLEV 	Juandedios Abboud                   	 7	 9	577	46.277	567	 80.044	574	 81.698	566	4.841	584	10.96	416	 1.504	565222	332367	1610128
R4	CLEV 	Austin Staiger                      	 1	 2	624	42.993	600	 74.321	609	 76.756	   	     	622	 9.96	   	      	565224	      	 141124
R4	DEP  	Vito Tonejc                         	13	 5	213	78.215	213	 91.473	192	 92.515	289	6.801	361	12.31	115	 4.231	488653	332580	 189837
R4	DEP  	Boris Spanjaard                     	12	 6	450	57.481	453	 86.169	449	 87.549	475	5.819	467	11.84	308	 2.020	453771	333236	 199927
R4	DEP  	Tamas Zador                         	 3	 2	470	55.510	425	 86.771	419	 88.193	491	5.683	448	11.97	445	 1.312	465846	332582	 253966
R4	DEP  	Luuk Wassener                       	11	 5	478	54.875	493	 84.718	511	 85.258	503	5.595	535	11.47	276	 2.182	462201	332866	1887485
R4	DEP  	Tripp Tuff                          	14	 5	481	54.754	490	 84.759	529	 84.851	517	5.473	528	11.50	268	 2.244	458939	332588	 201357
R4	DEP  	Christopher Casati                  	 8	10	483	54.488	447	 86.289	416	 88.307	455	5.945	514	11.58	   	      	395681	332584	  77311
R4	DEP  	Fran Tonejc                         	 8	 7	509	51.838	488	 84.892	499	 85.721	485	5.747	530	11.48	414	 1.508	458075	332586	  65505
R4	DEP  	Phasu Sirinit                       	 1	 3	602	44.362	599	 74.343	605	 77.901	563	4.914	582	10.97	   	      	566443	335207	 119353
R4	ETSU 	Dimitri Badra                       	17	 5	124	87.562	134	 93.223	147	 93.446	123	7.554	192	12.82	 64	10.521	497676	331311	 275310
R4	ETSU 	Frazier Rengifo                     	13	 8	267	73.111	276	 90.035	267	 91.187	247	6.983	351	12.33	220	 2.553	444925	331309	 962412
R4	ETSU 	Juan Lugo                           	 9	 6	363	64.694	356	 88.444	387	 88.901	350	6.550	402	12.18	283	 2.153	428171	333087	2149777
R4	ETSU 	Yusuf Khamis                        	 0	 1	381	63.294	429	 86.702	355	 89.564	280	6.843	348	12.34	   	      	485936	331852	 303996
R4	ETSU 	Thiago Pernas                       	13	 9	406	61.148	411	 87.187	396	 88.642	374	6.414	392	12.21	371	 1.708	520624	331315	1228337
R4	ETSU 	Juan Zabala                         	 7	 7	459	56.659	466	 85.652	489	 86.149	481	5.775	436	12.03	320	 1.960	562576	331317	 802582
R4	ETSU 	Miguel Este                         	11	 5	479	54.840	499	 84.357	523	 85.030	490	5.686	519	11.55	283	 2.153	405365	331307	 115637
R4	ETSU 	Milo Bargeron                       	 7	11	495	53.350	490	 84.759	467	 86.825	474	5.832	477	11.80	427	 1.408	562575	331320	1884477
R4	ETSU 	Dylan Bednarczyk                    	 2	 6	525	50.031	501	 84.347	498	 85.722	515	5.487	540	11.44	   	      	512745	331313	  83220
R4	FDU  	Mehdi Dhouib                        	 6	 2	423	60.118	476	 85.302	457	 87.270	443	6.031	487	11.75	215	 2.598	486416	334058	2634528
R4	FDU  	Teodors Pukse                       	 4	 3	501	52.501	471	 85.445	455	 87.366	504	5.592	542	11.43	413	 1.520	511312	335290	 271148
R4	FDU  	Maciej Autuch                       	 5	 4	564	47.020	585	 78.499	590	 80.139	554	5.054	603	10.61	362	 1.742	387072	334064	1732330
R4	FDU  	Youssef Sader                       	 5	 4	584	45.954	586	 78.465	588	 80.494	573	4.614	613	10.47	381	 1.677	448006	334062	 252723
R4	FDU  	Andris Gudins                       	 4	 5	587	45.791	557	 81.413	556	 83.334	569	4.812	593	10.84	448	 1.260	412179	334060	1010862
R4	FDU  	Niclas Pietsch                      	 0	 2	610	43.742	593	 76.284	602	 78.360	585	3.741	601	10.65	   	      	441687	343530	 109197
R4	FDU  	Arjun Sriram                        	 1	 1	614	43.552	595	 75.361	601	 78.691	   	     	605	10.60	   	      	567728	      	 795521
R4	FDU  	Moric Budinszky                     	 2	 4	621	43.183	598	 74.387	606	 77.790	586	3.702	621	10.06	   	      	393587	334844	 200745
R4	FDU  	Younes Adnane                       	 1	 1	626	42.953	602	 73.333	614	 75.169	   	     	617	10.29	   	      	567727	      	 274971
R4	FDU  	Andrei Oprisor                      	 1	 1	628	42.828	597	 74.534	617	 73.711	   	     	626	 9.67	   	      	511311	      	 272814
R4	FDU  	Eduardo Cabral                      	 0	 1	631	42.659	606	 52.196	619	 54.001	587	3.609	627	 9.62	   	      	486414	334944	 229250
R4	GCU  	Valentin Lang                       	 8	11	346	66.305	315	 89.381	236	 91.664	401	6.285	342	12.38	426	 1.416	424781	331743	1707639
R4	GCU  	Luis Mariano Argote                 	 7	 6	427	59.928	414	 87.112	386	 88.932	427	6.133	452	11.94	335	 1.907	564218	332493	1542330
R4	GCU  	Jonathan Da Silva                   	 7	 7	508	51.849	525	 83.614	514	 85.188	520	5.449	504	11.65	366	 1.726	564222	331859	 261002
R4	GCU  	Frederick Grant                     	 9	 8	514	51.149	539	 82.802	544	 83.929	492	5.672	487	11.75	396	 1.596	411392	331748	1887235
R4	GCU  	Jiri Novak                          	 8	10	523	50.098	527	 83.522	515	 85.186	514	5.490	545	11.41	407	 1.548	564214	331746	 794406
R4	GCU  	Justin Cvitanovic                   	 4	15	527	49.829	517	 83.837	484	 86.244	542	5.212	522	11.53	   	      	400016	331744	 246975
R4	GCU  	Stanislas De Samucewicz             	 0	 1	541	48.810	549	 81.950	566	 82.635	   	     	427	12.07	   	      	564223	      	 273229
R4	GCU  	Loic Van Zeggelaar                  	 1	 5	576	46.408	563	 80.688	563	 82.750	531	5.364	585	10.92	   	      	564221	331751	1416624
R4	GCU  	Maxim Kirsch                        	 0	 1	585	45.904	558	 81.308	573	 81.870	546	5.166	591	10.86	   	      	514989	331864	 680944
R4	GCU  	Oliver Boleratzky                   	 1	 0	591	45.501	504	 84.161	578	 81.396	   	     	623	 9.75	   	      	564219	      	 149958
R4	GCU  	Wolmar Boris-Moller                 	 0	 9	597	44.900	578	 79.248	571	 82.309	577	4.223	594	10.83	   	      	564220	331750	1158562
R4	GCU  	Wyatt Anderson                      	 0	 1	617	43.368	592	 76.547	603	 78.200	   	     	616	10.31	   	      	564224	      	1926421
R4	MONM 	William Cooke Wharton               	 9	 4	361	64.769	316	 89.375	336	 89.902	424	6.149	471	11.82	256	 2.361	567768	334057	 964857
R4	MONM 	Victor Castro                       	13	 2	400	61.723	483	 85.145	473	 86.596	438	6.054	483	11.77	170	 3.093	567539	334063	1609342
R4	MONM 	Gabriel Busato                      	14	 2	434	59.262	541	 82.696	548	 83.630	480	5.789	512	11.60	154	 3.433	509739	334067	1042142
R4	MONM 	Sergio Martinez                     	12	 2	445	58.337	521	 83.719	534	 84.668	487	5.742	545	11.41	170	 3.093	430309	334065	1898164
R4	MONM 	Max Benaim                          	 8	 4	451	57.442	468	 85.540	464	 86.982	494	5.659	529	11.49	246	 2.416	389412	334259	 168000
