seed	team	player	wins	losses	cmpRnk	cmp	trnRnk	trn	slamRnk	slam	masseyRnk	massey	utrRnk	utr	itaRnk	ita	r2Id	masseyId	utrId
R3	OKST 	Mary Streller                	 0	 2	553	49.498	539	 63.984	548	 66.061	   	     	   	     	   	      	562692	      	2589253
R3	RICE 	Linda Huang                  	 8	 5	115	88.213	117	 91.491	136	 92.218	183	7.010	 93	10.39	 84	 5.825	486224	336818	  81948
R3	RICE 	Victoria Smirnova            	 5	 5	159	83.520	145	 90.860	122	 92.462	203	6.875	187	10.07	181	 2.764	485988	336982	2096729
R3	RICE 	Federica Trevisan            	17	 6	176	82.182	183	 89.889	202	 90.661	250	6.588	246	 9.82	 79	 6.302	562574	336830	2565095
R3	RICE 	Michaela Haet                	 9	12	222	77.342	176	 90.170	160	 91.536	242	6.647	218	 9.97	   	      	412789	336815	 951760
R3	RICE 	Anna Bowtell                 	14	 9	259	74.002	263	 87.931	262	 89.205	251	6.584	218	 9.97	315	 1.882	392024	336834	 114626
R3	RICE 	Anastasia Smirnova           	 4	 3	281	71.629	262	 87.949	273	 88.914	292	6.350	228	 9.93	386	 1.547	485982	338159	 363114
R3	RICE 	Maria Budin                  	15	11	359	65.553	340	 85.859	330	 87.626	348	6.011	309	 9.52	   	      	510347	336832	1903621
R3	RICE 	Diae El Jardi                	10	10	421	60.846	393	 84.230	394	 86.019	386	5.758	383	 9.06	   	      	497358	336823	 149493
R3	SYR  	Viktoriya Kanapatskaya       	12	 5	 37	96.606	 41	 94.528	 35	 95.538	 46	7.872	 62	10.53	 11	30.964	564454	338564	 260988
R3	SYR  	Guzal Yusupova               	 4	10	211	78.612	229	 88.751	207	 90.631	238	6.659	348	 9.32	114	 4.116	489241	339102	1711825
R3	SYR  	Natalie Novotna              	 9	 9	223	77.269	208	 89.375	200	 90.706	218	6.808	239	 9.86	280	 2.017	565198	338565	1872011
R3	SYR  	Miranda Ramirez              	 5	13	323	68.077	310	 86.791	300	 88.186	326	6.119	272	 9.71	   	      	443972	337525	1712145
R3	SYR  	Polina Kozyreva              	11	 9	328	67.721	317	 86.632	351	 87.163	293	6.348	318	 9.47	338	 1.786	511873	337527	1972217
R3	SYR  	Zeynep Erman                 	 4	 5	333	67.211	333	 86.274	326	 87.672	285	6.415	369	 9.15	332	 1.821	521319	337669	 225701
R3	SYR  	Ines Fonte                   	 1	 9	417	61.228	383	 84.693	395	 85.999	414	5.547	348	 9.32	   	      	565196	338566	2700327
R3	SYR  	Sofya Treshcheva             	 1	 4	427	60.250	414	 83.488	399	 85.797	427	5.447	350	 9.31	   	      	489239	337526	1727609
R3	UCSB 	Elizaveta Volodko            	 9	 5	103	89.571	 70	 92.994	 59	 94.358	189	6.966	145	10.21	109	 4.215	461199	339475	2086498
R3	UCSB 	Shakhnoza Khatmova           	15	 2	113	88.482	 68	 93.048	133	 92.302	159	7.126	174	10.12	 81	 6.054	510745	339479	2527560
R3	UCSB 	Camille Kiss                 	10	 4	152	84.275	118	 91.483	108	 92.845	199	6.912	167	10.15	227	 2.423	567455	339477	1339362
R3	UCSB 	Marta Gonzalez Balbe         	 7	 5	435	59.664	450	 81.216	455	 82.637	418	5.503	   	     	239	 2.384	567454	339481	1424759
R3	UCSB 	Kira Reuter                  	 5	 7	445	58.883	440	 82.243	427	 84.394	388	5.739	401	 8.94	   	      	567453	339677	1906645
R3	UCSB 	Lise Sentenac                	 6	 8	452	57.761	428	 82.755	415	 84.831	447	5.295	432	 8.66	392	 1.508	450664	339484	  83964
R3	UNF  	Catherine Gulihur            	18	 5	126	87.602	142	 90.898	132	 92.315	134	7.239	 98	10.38	119	 3.915	564618	338082	1027294
R3	UNF  	Lucia Montano                	14	 9	170	82.630	153	 90.671	 80	 93.620	206	6.864	234	 9.90	268	 2.097	434231	337342	  75631
R3	UNF  	Ana Paula Melilo             	 8	 4	228	77.031	226	 89.002	226	 90.056	240	6.651	236	 9.88	221	 2.446	489951	337343	 284894
R3	UNF  	Annabelle Davis              	11	 1	235	76.020	290	 87.224	359	 87.011	196	6.924	306	 9.55	127	 3.593	564617	340187	 309399
R3	UNF  	Constanza Gorches            	13	 9	300	69.792	295	 87.079	286	 88.577	287	6.402	280	 9.69	371	 1.630	493947	337345	  53516
R3	UNF  	Kendall Nash                 	 2	 0	385	63.736	401	 83.990	409	 85.220	271	6.469	351	 9.30	   	      	512714	339448	  99329
R3	UNF  	Sean Lodzki                  	 4	 1	409	62.127	416	 83.447	429	 84.352	406	5.611	380	 9.08	283	 2.012	500946	337349	1711957
R3	UNF  	Summer Yardley               	10	10	412	61.619	375	 84.923	398	 85.847	394	5.688	366	 9.16	387	 1.546	521107	337347	 169611
R3	UNF  	Valentina Mariotto           	 8	 8	443	59.023	427	 82.780	422	 84.549	430	5.441	426	 8.70	350	 1.742	429749	337346	  94614
R3	UNF  	Florencia Rossi              	 1	 0	485	54.773	410	 83.663	504	 79.651	463	5.085	492	 7.70	   	      	447106	346012	1970171
R3	USC  	Salma Ewing                  	15	 5	 32	96.947	 17	 95.866	 40	 95.233	 50	7.834	 20	10.83	 39	14.556	485966	337683	  67767
R3	USC  	Eryn Cayetano                	11	 6	 42	96.091	 36	 94.727	 38	 95.392	 67	7.701	 12	10.91	 83	 5.848	509808	337680	  95699
R3	USC  	Naomi Cheong                 	 9	 8	 63	92.995	 77	 92.758	 55	 94.565	 78	7.611	 46	10.64	111	 4.192	564452	337484	1689163
R3	USC  	Angela Kulikov               	 0	 1	 89	90.716	237	 88.574	154	 91.715	 10	8.483	 47	10.63	   	      	423901	339012	1711923
R3	USC  	Danielle Willson             	13	 9	188	80.952	164	 90.507	165	 91.473	159	7.126	167	10.15	349	 1.744	485967	337486	1711838
R3	USC  	Summer Dvorak                	13	 9	253	74.482	238	 88.510	258	 89.296	232	6.718	233	 9.91	326	 1.852	565235	337488	  58873
R3	USC  	Clare McKee                  	10	10	321	68.365	358	 85.514	369	 86.743	264	6.504	226	 9.95	   	      	565236	337491	2583635
R3	USC  	Constance Branstine          	 2	 5	364	65.173	283	 87.357	358	 87.050	340	6.051	370	 9.13	   	      	392389	339288	2142121
R3	USD  	Solymar Colling              	14	 4	 31	96.996	 31	 94.984	 10	 97.415	 68	7.694	 27	10.78	 43	12.758	493373	338927	  72099
R3	USD  	Elizabeth Goldsmith          	11	 4	134	86.547	 96	 92.144	 93	 93.103	166	7.095	187	10.07	159	 2.970	515117	338928	2526833
R3	USD  	Jordyn McBride               	14	 3	140	85.614	133	 91.176	134	 92.271	128	7.255	185	10.08	146	 3.111	565869	338929	 100678
R3	USD  	Abigail Desiatnikov          	12	 4	150	84.407	144	 90.882	188	 91.023	190	6.964	 87	10.41	206	 2.519	565867	339116	2535949
R3	USD  	Victoria Kalaitzis           	12	 5	273	72.956	296	 87.076	313	 87.957	263	6.510	257	 9.76	231	 2.416	565866	338931	2650492
R3	USD  	Katharina Kukaras            	11	 5	329	67.639	372	 85.030	384	 86.164	320	6.152	329	 9.42	236	 2.387	423873	338930	 177317
R3	USD  	Jessi Muljat                 	 5	 1	407	62.247	446	 81.770	460	 82.435	417	5.507	402	 8.93	223	 2.443	515116	338932	  70551
R3	USD  	Elisabeth Andryukhova        	 1	 1	505	53.263	493	 78.127	476	 81.815	   	     	446	 8.50	   	      	565868	      	 236414
R3	XAV  	Ahmeir Kyle                  	10	 4	183	81.762	187	 89.806	149	 91.840	248	6.601	292	 9.62	100	 4.785	424183	338436	1711909
R3	XAV  	Kat Lyman                    	13	 4	233	76.652	236	 88.599	228	 90.025	260	6.547	285	 9.65	174	 2.787	566330	338438	2678873
R3	XAV  	Anna Roggenburk              	15	 4	266	73.577	268	 87.811	252	 89.469	310	6.249	338	 9.38	182	 2.751	514026	338437	1711867
R3	XAV  	Imani Graham                 	16	 4	320	68.384	365	 85.253	374	 86.471	314	6.194	335	 9.39	220	 2.452	566327	338439	1622545
R3	XAV  	Emily Thomas                 	 8	 4	411	61.660	452	 81.157	449	 83.052	439	5.347	394	 9.00	236	 2.387	492604	338440	1884920
R3	XAV  	Kaitlin Ruether              	 6	12	489	54.452	470	 79.970	470	 82.013	495	4.559	446	 8.50	   	      	447493	338442	  99291
R3	XAV  	Lucy Octave                  	 3	 4	506	53.009	500	 77.798	498	 80.073	486	4.798	471	 8.12	   	      	566329	338922	2685743
R3	XAV  	Blessing Nwaozuzu            	 3	 3	512	52.518	511	 76.832	520	 78.589	501	4.499	451	 8.47	   	      	566328	338622	2125599
R3	XAV  	Natalie Moyer                	 0	 3	554	49.474	556	 62.978	545	 71.753	529	2.455	511	 7.13	   	      	492602	338924	 119837
R4	ALST 	Madalena Andrade             	10	 3	353	65.781	390	 84.340	356	 87.054	462	5.090	446	 8.50	164	 2.887	512658	337515	 278630
R4	ALST 	Urska Velec                  	 8	 2	415	61.360	474	 79.491	475	 81.818	480	4.886	486	 7.87	164	 2.887	491897	337516	2603320
R4	ALST 	Francesca Duca               	 8	 6	467	56.375	512	 76.752	512	 79.142	496	4.557	490	 7.80	248	 2.258	565048	337520	2688836
R4	ALST 	Bea Acena                    	 7	 6	507	52.749	515	 76.271	522	 78.437	517	4.013	487	 7.86	348	 1.745	512660	337517	 207451
R4	ALST 	Lizaveta Dzemchanka          	 3	 0	527	51.512	482	 78.931	500	 79.975	   	     	   	     	   	      	565049	      	 272877
R4	ALST 	Anja Hriblijan               	 0	 6	530	51.311	527	 74.491	493	 80.512	525	3.454	499	 7.53	   	      	565046	337977	1602978
R4	ALST 	Ana Tarbujaru                	 3	 3	542	50.575	522	 75.601	532	 76.674	513	4.167	515	 6.99	   	      	565047	337518	1524435
R4	ALST 	Timothee Legaud              	 3	 5	545	50.255	531	 73.263	536	 75.913	520	3.875	512	 7.12	   	      	565050	337519	1409251
R4	BU   	Kaitlin Tan                  	 8	 0	206	78.824	211	 89.324	216	 90.344	192	6.940	316	 9.48	154	 3.029	568347	340168	 101854
R4	BU   	Victoria Carlsten            	 4	 4	308	69.144	255	 88.079	261	 89.253	396	5.674	264	 9.73	   	      	568348	339227	 215147
R4	BU   	Lily Burchell                	 8	 2	319	68.414	386	 84.521	410	 85.084	354	5.958	387	 9.04	145	 3.122	393806	339235	 958242
R4	BU   	Erica Di Battista            	 6	 1	325	67.997	316	 86.643	310	 88.029	344	6.026	352	 9.28	283	 2.012	512752	339229	 407496
R4	BU   	Katya Martens                	 4	 1	370	64.765	417	 83.426	434	 84.024	369	5.861	391	 9.02	208	 2.514	429993	339233	2138694
R4	BU   	Emily Kim                    	 8	 4	376	64.376	396	 84.119	405	 85.672	424	5.466	424	 8.73	199	 2.598	421870	339231	  77134
R4	BU   	Shelly Yaloz                 	 2	 2	492	54.309	486	 78.616	489	 80.701	487	4.736	428	 8.68	   	      	489604	345660	  95677
R4	BU   	Stephanie Nguyen             	 2	 0	493	54.217	484	 78.719	495	 80.307	457	5.135	457	 8.38	   	      	512753	339237	  66712
R4	BU   	Alex Angyalosy               	 2	 0	503	53.467	498	 77.855	506	 79.586	494	4.571	436	 8.60	   	      	512756	340173	1533890
R4	BU   	Sofia Kostirko               	 0	 1	518	52.091	546	 63.982	505	 79.605	514	4.153	443	 8.52	   	      	512755	340501	 932652
R4	BU   	Dani Blaser                  	 2	 0	519	51.965	494	 78.106	511	 79.180	504	4.451	500	 7.50	   	      	390800	345676	1011688
R4	BU   	Mia Wallace                  	 2	 0	525	51.538	491	 78.243	510	 79.332	   	     	501	 7.48	   	      	512754	      	 180117
R4	CHSO 	Madalina Man                 	 9	 6	341	66.655	322	 86.540	301	 88.182	380	5.796	390	 9.03	287	 1.987	429324	337382	 242991
R4	CHSO 	Luiza Fullana                	 7	 6	399	62.841	398	 84.102	370	 86.615	410	5.591	381	 9.07	308	 1.907	513184	337385	2337012
R4	CHSO 	Zoe Cauthen                  	 9	 6	439	59.456	461	 80.878	466	 82.271	464	5.049	426	 8.70	258	 2.153	513183	337388	 100355
R4	CHSO 	Khyanna Singh                	 8	 9	447	58.087	422	 83.052	424	 84.477	448	5.249	428	 8.68	377	 1.596	564438	337386	1307523
R4	CHSO 	Michelle Schmitz             	 9	 9	479	55.282	468	 80.324	468	 82.099	488	4.723	466	 8.18	359	 1.695	449669	337391	 208882
R4	CHSO 	Tiffany Pyritz               	 6	 7	495	54.109	483	 78.783	481	 81.591	493	4.589	458	 8.36	388	 1.532	487656	337381	 903434
R4	CHSO 	Tyler Kirk                   	 0	 4	556	49.230	555	 63.296	556	 65.593	527	3.233	516	 6.84	   	      	422167	339679	 115977
R4	DEN  	Anna Riedmiller              	14	 1	 82	91.551	 45	 94.085	 86	 93.319	 72	7.648	153	10.19	101	 4.703	445479	337485	 925725
R4	DEN  	Taylor Melville              	 9	 4	196	80.090	223	 89.036	139	 92.136	257	6.567	231	 9.92	170	 2.839	511792	337670	 802639
R4	DEN  	Britt Pursell                	12	 4	249	74.752	279	 87.468	249	 89.521	277	6.443	272	 9.71	196	 2.606	511793	337671	  95702
R4	DEN  	Camille Verden-Anderson      	 8	 3	287	71.336	337	 86.072	340	 87.418	289	6.353	377	 9.11	155	 3.010	460514	337490	 290017
R4	DEN  	Toni Nelson                  	10	 2	310	69.010	402	 83.971	420	 84.613	342	6.035	330	 9.41	150	 3.052	486652	337672	 100428
R4	DEN  	Hada Chang                   	 6	 2	358	65.575	412	 83.532	418	 84.683	359	5.918	391	 9.02	200	 2.557	396387	337489	  47061
R4	DEN  	tatum burger                 	 8	 7	422	60.713	434	 82.631	428	 84.382	404	5.622	413	 8.84	302	 1.934	486651	337487	1622519
R4	DRKE 	Elizaveta Petushkova         	10	10	372	64.626	331	 86.290	280	 88.748	395	5.675	393	 9.01	385	 1.548	441314	338103	 272060
R4	DRKE 	Ines Stephani                	13	 5	398	62.927	411	 83.609	414	 84.844	400	5.639	436	 8.60	236	 2.387	565847	338512	 364174
R4	DRKE 	Maria Tatarnikova            	12	 7	436	59.656	421	 83.053	419	 84.671	412	5.566	439	 8.58	335	 1.799	511402	338104	 142787
R4	DRKE 	Darinka Stepan               	10	 6	449	57.904	462	 80.729	469	 82.022	452	5.166	444	 8.51	304	 1.926	565848	338513	2514388
R4	DRKE 	Daria Walczak                	 9	10	459	57.446	415	 83.466	411	 85.037	458	5.120	458	 8.36	390	 1.525	487789	338105	2599189
R4	DRKE 	kelsey neville               	 9	 8	504	53.379	495	 78.097	500	 79.975	502	4.491	483	 7.93	367	 1.640	487791	338106	 119839
R4	DRKE 	Megan Webb                   	 1	 2	539	50.683	526	 74.583	535	 75.994	522	3.633	494	 7.66	   	      	462447	338107	2600562
R4	DRKE 	Kendall Hunt                 	 0	 2	555	49.374	557	 62.880	557	 64.421	528	2.704	505	 7.25	   	      	511403	338109	 897771
R4	GASO 	Mila Hartig                  	14	 5	330	67.567	371	 85.043	401	 85.746	345	6.022	308	 9.53	227	 2.423	413988	337390	  83266
R4	GASO 	Nadja Meier                  	15	10	332	67.547	301	 86.967	285	 88.653	338	6.056	325	 9.45	382	 1.560	505780	337383	2688860
R4	GASO 	Sophie Wagemaker             	11	 7	401	62.611	387	 84.489	386	 86.135	401	5.636	373	 9.12	327	 1.848	563646	337568	 242538
R4	GASO 	Paula Boixader               	 8	10	433	59.749	378	 84.888	296	 88.277	450	5.188	   	     	   	      	391249	337380	2647459
R4	GASO 	Paula Hijos                  	13	 6	448	58.022	435	 82.553	439	 83.820	433	5.416	   	     	302	 1.934	505781	337387	 493713
R4	GASO 	Charlotte Van Diemen         	 8	 6	458	57.452	394	 84.154	379	 86.346	445	5.301	   	     	   	      	459784	337384	 394694
R4	GASO 	Elizabeth Goines             	13	 8	468	56.263	469	 80.159	474	 81.825	473	4.956	449	 8.49	339	 1.775	410423	337389	1971490
R4	GASO 	Sonja Keranen                	 3	 0	550	49.896	533	 71.864	542	 74.440	   	     	513	 7.04	   	      	563643	      	 274668
R4	GASO 	Sara Barriendo               	 2	 0	552	49.554	538	 66.007	546	 69.261	   	     	   	     	   	      	563645	      	1551902
R4	GASO 	Hannah Daniel                	 1	 0	558	48.982	558	 60.708	558	 64.096	   	     	521	 5.31	   	      	400366	      	1463656
R4	GCU  	Natasha Puehse               	12	 4	250	74.727	246	 88.256	198	 90.803	308	6.256	311	 9.51	221	 2.446	515241	337240	2494062
R4	GCU  	Emilia Occhipinti            	11	 5	334	67.126	349	 85.734	312	 87.992	374	5.836	364	 9.17	259	 2.147	437887	337241	1895710
R4	GCU  	Jana Weiss                   	13	 4	368	64.930	381	 84.756	392	 86.026	389	5.731	397	 8.98	230	 2.419	515242	337242	 154526
R4	GCU  	Joely Lomas                  	 8	 9	465	56.844	448	 81.445	461	 82.418	454	5.157	435	 8.63	367	 1.640	564213	337549	  93375
R4	GCU  	Taylor Andersen              	 9	 7	478	55.487	504	 77.347	509	 79.358	485	4.828	481	 7.95	292	 1.960	564211	337244	2572318
R4	GCU  	Autum Prudhomme              	 6	11	511	52.520	489	 78.395	497	 80.147	503	4.486	491	 7.76	   	      	443177	337243	 196911
R4	GCU  	Aline Buhr                   	 0	 3	544	50.404	535	 71.575	534	 76.092	   	     	493	 7.67	   	      	564212	      	 268920
R4	LIU  	Valentina Dancenco           	 7	 0	299	69.905	400	 84.031	408	 85.428	349	6.003	387	 9.04	112	 4.171	514355	340526	 115084
R4	LIU  	Sofiya Kuzina                	 8	 2	307	69.246	346	 85.768	396	 85.970	390	5.729	396	 8.99	130	 3.497	510118	340524	 224650
R4	LIU  	Victoria Erechtchenko        	 7	 2	361	65.345	445	 81.799	453	 82.855	422	5.486	452	 8.46	130	 3.497	510119	340527	 274601
R4	LIU  	Bianca Compuesto             	 6	 0	379	64.180	487	 78.615	487	 80.881	431	5.438	469	 8.13	123	 3.657	514357	340530	1327412
R4	LIU  	Ekaterine Jorjoliani         	 7	 1	402	62.507	501	 77.748	515	 79.009	467	5.019	473	 8.09	130	 3.497	510116	340531	 227898
R4	LIU  	Elinor Storkaas              	 3	 5	537	50.976	521	 75.839	526	 77.970	507	4.332	507	 7.20	   	      	510115	340529	1890936
R4	LIU  	Phoebe Watton                	 2	 0	549	49.913	529	 73.691	541	 74.624	   	     	517	 6.80	   	      	510117	      	 219078
R4	LIU  	Jasmine Maduel               	 0	 1	551	49.706	536	 69.417	544	 72.144	   	     	518	 6.68	   	      	559623	      	 769129
R4	NAU  	Gina Dittmann                	15	 1	114	88.369	102	 91.866	 88	 93.236	 99	7.467	226	 9.95	106	 4.323	565346	337532	1618836
R4	NAU  	Mimi Bland                   	14	 3	297	70.054	330	 86.302	366	 86.821	332	6.080	330	 9.41	182	 2.751	510759	337534	 278284
R4	NAU  	Eleanor Millard              	11	 5	338	66.680	332	 86.286	324	 87.762	373	5.840	403	 8.92	254	 2.206	433181	337530	 114417
R4	NAU  	Ava Neyestani                	11	 7	420	60.982	423	 82.973	417	 84.794	408	5.602	408	 8.87	308	 1.907	565347	337538	  96524
R4	NAU  	Elinor Beazley               	 8	 6	437	59.522	463	 80.709	458	 82.528	443	5.314	430	 8.67	269	 2.095	510760	337536	 253151
R4	NAU  	Aleksandra Buczynska         	 1	 0	476	55.631	426	 82.855	450	 82.961	   	     	421	 8.76	   	      	565349	      	1959981
R4	NAU  	Madison Moore                	 6	 9	524	51.588	506	 77.161	516	 78.929	510	4.307	498	 7.56	401	 1.459	434461	337540	1887494
R4	PEAY 	Fabienne Schmidt             	10	 6	288	71.074	284	 87.307	259	 89.280	362	5.908	313	 9.49	243	 2.355	449601	337656	 281123
R4	PEAY 	Jana Leder                   	12	 2	315	68.683	367	 85.130	381	 86.261	375	5.821	383	 9.06	150	 3.052	520580	337658	 212738
R4	PEAY 	Danielle Morris              	 9	 5	352	65.823	364	 85.284	335	 87.516	396	5.674	370	 9.13	261	 2.124	486162	337657	1636183
R4	PEAY 	Aleksandra Topalovic         	 9	 6	454	57.644	466	 80.502	473	 81.846	483	4.851	476	 8.06	269	 2.095	509681	337660	 169612
R4	PEAY 	Honoka Nakanishi             	 7	 4	455	57.623	488	 78.409	507	 79.460	475	4.935	467	 8.17	249	 2.244	497416	339452	2541957
R4	PEAY 	Martina Paladini Jennings    	 7	 7	474	55.765	478	 79.220	482	 81.225	511	4.295	444	 8.51	324	 1.854	509680	337659	2554764
R4	PEAY 	Ana Albertson                	 1	 2	546	50.243	534	 71.740	539	 75.297	524	3.473	503	 7.32	   	      	384878	337661	2163878
R4	SCST 	Rachida Berjane              	 6	 3	428	60.140	338	 86.009	352	 87.134	403	5.627	   	     	   	      	572198	      	2767282
R4	SCST 	Lasya Patnaik                	 6	 3	441	59.329	473	 79.559	478	 81.743	478	4.901	407	 8.89	253	 2.208	501649	340757	 244281
R4	SCST 	Hind Semlali                 	 6	 3	464	56.881	409	 83.692	402	 85.742	432	5.431	   	     	   	      	572197	      	2767275
R4	SCST 	Andjela Mihajlovic           	 2	 7	508	52.724	490	 78.296	484	 81.140	515	4.149	481	 7.95	   	      	433075	340756	 393669
R4	SCST 	Ikram Rassif                 	 4	 3	516	52.225	505	 77.209	517	 78.903	499	4.537	480	 7.96	398	 1.484	501650	340758	 201692
R4	SCST 	Anabel Aguil Ramirez         	 3	 2	529	51.464	516	 76.249	527	 77.835	472	4.964	   	     	   	      	572199	      	2767271
R4	SCST 	Lajla Cemalovic              	 0	 2	548	49.930	530	 73.454	540	 75.272	526	3.329	520	 6.26	   	      	524902	340759	 266017
R4	SCST 	Anais Peralta                	 0	 1	557	49.109	553	 63.835	555	 65.934	   	     	   	     	   	      	572200	      	 998660
R4	SIEN 	Meagan Brown                 	 7	 4	394	63.104	399	 84.079	407	 85.463	465	5.046	462	 8.28	196	 2.606	494009	341065	1784989
R4	SIEN 	Anastasia Koniaev            	 6	 3	457	57.462	525	 75.106	537	 75.805	497	4.547	497	 7.58	200	 2.557	513507	341070	  96586
R4	SIEN 	Maanya Viswanath             	 5	 2	477	55.533	503	 77.439	525	 78.088	500	4.501	495	 7.63	266	 2.103	513506	341716	 819044
R4	SIEN 	Emma Boggiali                	 6	 3	480	55.183	524	 75.153	533	 76.355	516	4.090	510	 7.14	246	 2.281	569351	341069	1712445
R4	SIEN 	Petra Miszczak               	 4	 5	522	51.763	509	 76.937	514	 79.059	512	4.184	485	 7.88	   	      	522290	341067	2557178
R4	SIEN 	Shelby Madeiros              	 3	 0	526	51.527	520	 75.911	530	 76.905	   	     	519	 6.28	353	 1.714	569353	      	1712292
R4	SIEN 	Kylie Mullaney               	 3	 5	533	51.181	510	 76.901	513	 79.089	518	4.008	509	 7.16	   	      	435352	341066	 943601
R4	SIEN 	Nanea Perkins                	 0	 1	534	51.173	523	 75.156	528	 77.622	523	3.478	478	 7.98	   	      	440923	341068	  76908
R4	SJSU 	Alba Pedrero Galindo         	11	 4	204	79.041	197	 89.715	164	 91.492	209	6.847	276	 9.70	217	 2.469	489387	339758	2096067
R4	SJSU 	Irena Muradyan               	14	 1	229	76.866	289	 87.227	318	 87.887	228	6.739	255	 9.77	124	 3.641	567102	338965	 271466
R4	SJSU 	Raquel Villan Pereira        	 9	 3	381	64.038	438	 82.461	442	 83.708	384	5.764	   	     	155	 3.010	567104	340361	2746163
R4	SJSU 	Rozalina Youseva             	 6	 7	391	63.412	342	 85.848	322	 87.806	411	5.587	398	 8.96	364	 1.669	515342	338961	1287716
R4	SJSU 	Jovana Babic                 	 7	 3	416	61.237	492	 78.185	496	 80.191	471	4.982	405	 8.90	188	 2.679	567103	338967	 243040
R4	SJSU 	Lara Marco Mas               	 6	 6	438	59.491	441	 82.077	444	 83.667	449	5.214	366	 9.16	339	 1.775	515341	339940	 373896
R4	SJSU 	Savannah Sendar              	 4	 3	470	56.182	475	 79.447	472	 81.899	455	5.152	405	 8.90	391	 1.520	450636	339939	 342975
R4	SJSU 	Tamara Culibrk               	 0	 2	514	52.418	514	 76.443	490	 80.678	505	4.359	477	 8.04	   	      	399784	338964	  47128
R4	TAMCC	Mariya Shumeika              	19	 3	258	74.091	232	 88.708	263	 89.160	309	6.250	360	 9.23	172	 2.789	490974	337280	 286884
R4	TAMCC	Emma Aucagne                 	22	 1	277	72.407	362	 85.410	387	 86.126	313	6.229	299	 9.58	122	 3.689	562421	337282	 281186
R4	TAMCC	Camille Townsend             	14	 6	362	65.337	355	 85.561	320	 87.847	383	5.772	398	 8.96	289	 1.973	490973	337662	  98368
R4	TAMCC	Victoire Delattre            	17	 3	373	64.527	456	 81.073	467	 82.103	423	5.471	433	 8.65	144	 3.134	512357	337284	 273244
R4	TAMCC	Leopoldine Boisseau          	17	 4	377	64.368	429	 82.703	436	 83.885	399	5.641	416	 8.82	185	 2.715	562422	337283	 275193
R4	TAMCC	Emma Honore                  	15	 7	397	62.940	407	 83.745	380	 86.309	416	5.533	398	 8.96	273	 2.074	512358	337281	 273251
R4	TAMCC	Kateryna Rublevska           	 4	 0	484	54.801	481	 78.951	494	 80.429	   	     	438	 8.59	342	 1.771	562423	      	 274870
R4	TAMCC	Jordan Ortega                	 4	 0	491	54.409	472	 79.733	488	 80.750	479	4.891	   	     	342	 1.771	512356	337285	1973102
R4	UIC  	Lucie Prochazkova            	15	 2	316	68.636	363	 85.328	391	 86.029	347	6.015	434	 8.64	142	 3.175	491968	338008	  74576
R4	UIC  	Ana Jover                    	16	 4	360	65.387	408	 83.701	421	 84.556	393	5.708	423	 8.74	174	 2.787	565633	338009	1891188
R4	UIC  	Georgia Gulin                	15	 3	395	63.057	457	 81.056	465	 82.279	409	5.598	455	 8.41	174	 2.787	491970	338012	2671565
R4	UIC  	Nell Arendt                  	12	 3	400	62.738	465	 80.518	483	 81.155	469	4.998	440	 8.57	155	 3.010	491966	338441	 246666
R4	UIC  	Agnes Gustafsson             	13	 8	423	60.656	418	 83.417	382	 86.250	434	5.413	411	 8.85	331	 1.824	565637	338007	 244323
R4	UIC  	Tamara Malazonia             	 9	12	446	58.177	419	 83.375	367	 86.780	461	5.093	449	 8.49	   	      	565635	338006	 219271
R4	UIC  	Tuva Wallin                  	 6	 5	523	51.644	507	 77.068	503	 79.917	521	3.728	495	 7.63	   	      	565636	338011	 277488
R4	UIC  	Marina Hermanny De Figueiredo	 2	 0	535	51.153	496	 77.995	518	 78.824	   	     	508	 7.19	   	      	516203	      	 238433
R4	VCU  	Paola Delgado                	16	 3	 60	93.492	 37	 94.678	 50	 94.796	 93	7.482	 78	10.43	 87	 5.711	401582	337452	1712174
R4	VCU  	Luminita Tutunaru            	 7	12	344	66.065	325	 86.463	281	 88.709	361	5.911	364	 9.17	375	 1.604	511009	337724	1711882
R4	VCU  	Noumea Witmus                	13	 6	374	64.500	385	 84.593	406	 85.481	337	6.059	385	 9.05	278	 2.034	464381	337460	 103511
R4	VCU  	Alessia Ciuca                	10	12	378	64.361	356	 85.554	336	 87.507	356	5.944	373	 9.12	362	 1.681	564693	337455	2634239
R4	VCU  	Gabriela Davidescu           	10	 9	404	62.347	373	 84.979	385	 86.160	385	5.760	373	 9.12	367	 1.640	511010	337456	 218269
R4	VCU  	Shivani Manjanna             	11	 7	442	59.277	433	 82.635	443	 83.701	413	5.565	417	 8.81	339	 1.775	524777	337462	 125173
R4	VCU  	Kanako Yano                  	 0	 3	473	55.972	454	 81.105	447	 83.451	484	4.849	419	 8.79	   	      	465332	337459	  86298
R4	VCU  	Lara Van Der Merwe           	 2	 1	482	55.016	460	 80.907	477	 81.762	   	     	394	 9.00	   	      	564694	      	2096028
